catalog_id,brand_id,lane_id,teacher_id,topic_id,persona_id,format_id,runtime_format_id,content_type,series_id,series_position,title,subtitle,price_usd,keywords,description,cover_brief,companion_type,freebie_slug,estimated_word_count,estimated_chapters,priority,market_viability
CAT-EE838617679F,gentle_wave_ko_kr,ko_KR,omote,burnout,healthcare_rns,F003,short_book_30,series_book,SER-D2D49C8C,6,Ashes to Energy Collection: Book 6,Rebuilding Energy and Motivation After Burnout,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-9BC9CA9D63F2,gentle_wave_ko_kr,ko_KR,omote,burnout,healthcare_rns,F003,short_book_30,series_book,SER-D2D49C8C,7,Ashes to Energy Collection: Book 7,Burnout and Identity: Who Am I Without Hustle,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-0FF97B5AEF68,gentle_wave_ko_kr,ko_KR,omote,burnout,healthcare_rns,F015,micro_book_15,micro_book,,0,Before You Break,Escaping Burnout and Rebuilding Your Energy,1.4,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A focused micro-guide to burnout recovery using evidence-based somatic and nervous system techniques. Designed for nurses and caregivers who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-393CC15727C5,gentle_wave_ko_kr,ko_KR,omote,burnout,healthcare_rns,F006,standard_book,standalone,,0,The Collapse You Earned,Burnout Recovery for People Who Can't Stop for Nurses and Caregivers,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,9000-11000,12,WAVE_2,STRONG
CAT-14BF3ACC8888,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,1,Still Standing Series: The Shape of Missing,A Grief Recovery Companion for the Worst Days,0.3465,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_1,STRONG
CAT-D795E6A0C0E0,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,2,Still Standing Series: Book 2,Grief and Your Nervous System,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-71A22BB2B3A0,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,3,Still Standing Series: Book 3,When Grief Won't Follow the Stages,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-5D58DB7412C4,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,4,Still Standing Series: Book 4,Grief After Sudden Loss,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-720340DCDCC4,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,5,Still Standing Series: Book 5,The Body's Way of Grieving,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-72FD824C57AE,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,6,Still Standing Series: Book 6,Grief and Guilt: Letting Go of What-Ifs,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-0166780E41EC,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F003,short_book_30,series_book,SER-56608749,7,Still Standing Series: Book 7,Grief Anniversaries and Triggers,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-6CD9127886B8,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F015,micro_book_15,micro_book,,0,The Shape of Missing,A Grief Recovery Companion for the Worst Days,1.4,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A focused micro-guide to grief recovery using evidence-based somatic and nervous system techniques. Designed for first responders who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-E07B412F5CEB,soul_repair_ko_kr,ko_KR,master_sha,grief,first_responders,F006,standard_book,standalone,,0,Still Here Without You,Finding Your Way Through Grief and Heartbreak for First Responders,1.75,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,9000-11000,12,WAVE_2,STRONG
CAT-6CB2B1C2CCF4,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,1,Light Ahead Collection: Still Breathing,Depression Recovery for People Running on Empty,0.3465,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_1,STRONG
CAT-45A881910F84,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,2,Light Ahead Collection: Book 2,The Nervous System in Depression Recovery,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-CE85CAD2A9EB,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,3,Light Ahead Collection: Book 3,Somatic Practices for Lifting Mood,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-DD3DD6649594,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,4,Light Ahead Collection: Book 4,High-Functioning Depression: Hidden Struggles,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-077A6BEC93C3,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,5,Light Ahead Collection: Book 5,Motivation Recovery After Depression,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-76422F23734D,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,6,Light Ahead Collection: Book 6,Depression and Sleep: Breaking the Cycle,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-9792A4644743,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F003,short_book_30,series_book,SER-E1193D4A,7,Light Ahead Collection: Book 7,Rebuilding Daily Routines After Depression,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-B29A0A6E57E2,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F015,micro_book_15,micro_book,,0,Color Returns,How to Move Through Depression One Day at a Time,1.4,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A focused micro-guide to depression recovery using evidence-based somatic and nervous system techniques. Designed for first responders who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-5866FCFF958B,soul_repair_ko_kr,ko_KR,master_sha,depression,first_responders,F006,standard_book,standalone,,0,Still Breathing,Depression Recovery for People Running on Empty for First Responders,1.75,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing,A practical guide to depression recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,9000-11000,12,WAVE_2,STRONG
CAT-8B2F87EF8A38,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,1,Ashes to Energy Collection: Before You Break,Escaping Burnout and Rebuilding Your Energy,0.3465,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_1,STRONG
CAT-C027504B0F20,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,2,Ashes to Energy Collection: Book 2,Nervous System Recovery from Work Exhaustion,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-FAD85C4A1AD1,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,3,Ashes to Energy Collection: Book 3,Setting Boundaries to Prevent Burnout,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-BA62B290E623,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,4,Ashes to Energy Collection: Book 4,Burnout Recovery for High Achievers,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-4DEC17A0D918,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,5,Ashes to Energy Collection: Book 5,Somatic Healing After Prolonged Stress,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-ED3821A8FBC6,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,6,Ashes to Energy Collection: Book 6,Rebuilding Energy and Motivation After Burnout,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-7C321AF3D26F,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F003,short_book_30,series_book,SER-8AED3878,7,Ashes to Energy Collection: Book 7,Burnout and Identity: Who Am I Without Hustle,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-3202B506D4FA,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F015,micro_book_15,micro_book,,0,Running on Fumes,A Recovery Guide for Burnout and Work Exhaustion,1.4,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A focused micro-guide to burnout recovery using evidence-based somatic and nervous system techniques. Designed for professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-0812D056B558,stabilizer_ko_kr,ko_KR,,burnout,corporate_managers,F006,standard_book,standalone,,0,The Collapse You Earned,Burnout Recovery for People Who Can't Stop,1.75,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,9000-11000,12,WAVE_2,STRONG
CAT-AC0E14285C8B,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,1,Calm Signal Series: The Emergency That Never Comes,Breaking Free from High-Functioning Anxiety,0.3465,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_1,STRONG
CAT-092824545BAB,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,2,Calm Signal Series: Book 2,Somatic Exercises for Anxiety Relief,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-246A6D93E372,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,3,Calm Signal Series: Book 3,Calming High-Functioning Anxiety at Work,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-BD3ECD4DFB46,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,4,Calm Signal Series: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-14292B6B3CC9,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,5,Calm Signal Series: Book 5,Anxiety Recovery Through Breath and Movement,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-9110943E95BD,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,6,Calm Signal Series: Book 6,Rewiring Anxious Thought Patterns,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-A69C710D4C7E,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F003,short_book_30,series_book,SER-25BEC3D7,7,Calm Signal Series: Book 7,Building an Anxiety-Proof Morning Routine,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-61CDE6159120,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F015,micro_book_15,micro_book,,0,The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery,1.4,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A focused micro-guide to anxiety recovery using evidence-based somatic and nervous system techniques. Designed for professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-95BDDA9FC7AD,stabilizer_ko_kr,ko_KR,,anxiety,corporate_managers,F006,standard_book,standalone,,0,The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery,1.75,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,9000-11000,12,WAVE_2,STRONG
CAT-DF14197E688E,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,1,The Belonging Series: The Proof Was Always You,An Imposter Syndrome Recovery Guide for Professionals,0.3465,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_1,STRONG
CAT-90D01359F275,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,2,The Belonging Series: Book 2,Imposter Syndrome at Work: A Recovery Guide,1.75,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-550061ABB2ED,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,3,The Belonging Series: Book 3,The Nervous System Behind Self-Doubt,1.75,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-9297EC203F26,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,4,The Belonging Series: Book 4,Imposter Syndrome for Women in Leadership,1.75,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-91F8C427C10D,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,5,The Belonging Series: Book 5,From Fraud Feelings to Authentic Confidence,1.75,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-6DED809C52A0,optimizer_ko_kr,ko_KR,,imposter_syndrome,entrepreneurs,F003,short_book_30,series_book,SER-25BA47A0,6,The Belonging Series: Book 6,Imposter Syndrome and Perfectionism,1.75,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for entrepreneurs seeking lasting change through evidence-based somatic approaches.,"Geometric shapes on electric_blue, graphite background. Strong typography, structured layout. Professional, focused energy.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
