queue_id,brand_id,title,subtitle,topic_id,persona_id,engine,runtime_format_id,content_type,price_usd,priority,keywords
WQ-2026-W14-iron_will_en_us-003,iron_will_en_us,The Rest You Owe Yourself,Recovering from Burnout Without Guilt,burnout,entrepreneurs,spiral,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-iron_will_en_us-004,iron_will_en_us,The Other Side of Fear,What Happens When You Choose Courage,courage,entrepreneurs,shame,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-iron_will_en_us-005,iron_will_en_us,The Proof Was Always You,An Imposter Syndrome Recovery Guide for Entrepreneurs,imposter_syndrome,entrepreneurs,comparison,short_book_30,standalone,2.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-iron_will_en_us-006,iron_will_en_us,Empty Battery,A Nervous System Reset for Burnout and Exhaustion,burnout,entrepreneurs,false_alarm,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-iron_will_en_us-007,iron_will_en_us,The Other Side of Fear,What Happens When You Choose Courage,courage,entrepreneurs,overwhelm,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-iron_will_en_us-008,iron_will_en_us,The Mask You Wore,How Imposter Syndrome Kept You Small and How to Break Free — A Quick Guide,imposter_syndrome,entrepreneurs,grief,micro_book_15,micro,0.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-iron_will_en_us-009,iron_will_en_us,The Rest You Owe Yourself,Recovering from Burnout Without Guilt — A Quick Guide,burnout,entrepreneurs,watcher,micro_book_15,micro,0.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-iron_will_en_us-010,iron_will_en_us,Jump Scared,A Guide to Building Courage and Facing the Unknown — A Quick Guide,courage,entrepreneurs,spiral,micro_book_15,micro,0.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-iron_will_en_us-011,iron_will_en_us,Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers,boundaries,entrepreneurs,spiral,short_book_30,standalone,2.99,VIABLE,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-iron_will_en_us-012,iron_will_en_us,Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers,boundaries,entrepreneurs,spiral,short_book_30,standalone,2.99,VIABLE,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-iron_will_en_us-013,iron_will_en_us,Sacred Limits,A Guide to Boundaries That Protect Without Isolating,boundaries,entrepreneurs,spiral,short_book_30,standalone,2.99,VIABLE,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-iron_will_en_us-014,iron_will_en_us,You're Not a Fraud,Overcoming Imposter Syndrome and Owning Your Worth — A Quick Guide,imposter_syndrome,entrepreneurs,spiral,micro_book_20,format_variation,0.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-iron_will_en_us-015,iron_will_en_us,The Wall,What Happens When Burnout Catches Up,burnout,entrepreneurs,spiral,extended_book_2h,format_variation,9.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-legacy_builder_en_us-001,legacy_builder_en_us,The Enough Series: Book 4,Self-Worth Beyond Achievement,self_worth,gen_x_sandwich,spiral,standard_book,series,3.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-legacy_builder_en_us-002,legacy_builder_en_us,The Bold Step Series: Book 4,From Paralysis to Bold Action,courage,corporate_managers,shame,standard_book,series,3.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-legacy_builder_en_us-003,legacy_builder_en_us,Jump Scared,A Guide to Building Courage and Facing the Unknown,courage,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-legacy_builder_en_us-004,legacy_builder_en_us,"Earning Enough, Feeling Broke",Understanding Hidden Financial Stress,financial_stress,corporate_managers,shame,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-legacy_builder_en_us-005,legacy_builder_en_us,Already Whole,A Somatic Guide to Rebuilding Self-Worth,self_worth,corporate_managers,comparison,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-legacy_builder_en_us-006,legacy_builder_en_us,Bold Enough,How to Find Courage in Anxious Times,courage,corporate_managers,false_alarm,short_book_30,standalone,2.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-legacy_builder_en_us-007,legacy_builder_en_us,Broke and Breathing,A Somatic Guide to Financial Stress Recovery,financial_stress,corporate_managers,overwhelm,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-legacy_builder_en_us-008,legacy_builder_en_us,Worthy Without Proof,How to Build Unshakable Self-Worth and Confidence — A Quick Guide,self_worth,corporate_managers,grief,micro_book_15,micro,0.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-legacy_builder_en_us-009,legacy_builder_en_us,Jump Scared,A Guide to Building Courage and Facing the Unknown — A Quick Guide,courage,corporate_managers,watcher,micro_book_15,micro,0.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-legacy_builder_en_us-010,legacy_builder_en_us,"Earning Enough, Feeling Broke",Understanding Hidden Financial Stress — A Quick Guide,financial_stress,corporate_managers,spiral,micro_book_15,micro,0.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-legacy_builder_en_us-011,legacy_builder_en_us,The Measuring Stops Here,Breaking Free from the Self-Worth Deficit,self_worth,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-legacy_builder_en_us-012,legacy_builder_en_us,Jump Scared,A Guide to Building Courage and Facing the Unknown,courage,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-legacy_builder_en_us-013,legacy_builder_en_us,Beyond the Balance,Healing Your Relationship with Money and Financial Stress,financial_stress,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-legacy_builder_en_us-014,legacy_builder_en_us,The Measuring Stops Here,Breaking Free from the Self-Worth Deficit — A Quick Guide,self_worth,corporate_managers,spiral,micro_book_20,format_variation,0.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-legacy_builder_en_us-015,legacy_builder_en_us,Brave Is a Verb,A Daily Practice Guide for Building Courage,courage,corporate_managers,spiral,extended_book_2h,format_variation,9.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-night_reset_en_us-001,night_reset_en_us,The Midnight Reset Series: Book 4,Racing Thoughts and How to Calm Them,sleep_anxiety,gen_z_student,spiral,standard_book,series,3.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-night_reset_en_us-002,night_reset_en_us,The Steady Ground Collection: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,anxiety,tech_finance_burnout,shame,standard_book,series,3.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-night_reset_en_us-003,night_reset_en_us,The Emergency That Never Comes,Breaking Free from High-Functioning Anxiety,anxiety,gen_z_professionals,spiral,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-night_reset_en_us-004,night_reset_en_us,The Loop Breaker,How to Stop Overthinking and Quiet Your Racing Mind,overthinking,gen_z_student,shame,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-005,night_reset_en_us,The Night Shift,How Your Body Keeps You Awake and How to Stop It,sleep_anxiety,gen_z_professionals,comparison,short_book_30,standalone,2.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-night_reset_en_us-006,night_reset_en_us,Breath Before the Storm,Somatic Tools for Anxiety and Overwhelm,anxiety,gen_z_professionals,false_alarm,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-night_reset_en_us-007,night_reset_en_us,Analysis Paralysis,A Practical Guide to Escaping Overthinking,overthinking,gen_z_student,overwhelm,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-008,night_reset_en_us,The Night Shift,How Your Body Keeps You Awake and How to Stop It — A Quick Guide,sleep_anxiety,gen_z_professionals,grief,micro_book_15,micro,0.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-night_reset_en_us-009,night_reset_en_us,Quiet Enough,A Anxiety Recovery Guide for Overthinkers — A Quick Guide,anxiety,gen_z_professionals,watcher,micro_book_15,micro,0.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-night_reset_en_us-010,night_reset_en_us,The Replay Button,How to Stop Overthinking from Hijacking Your Day — A Quick Guide,overthinking,gen_z_student,spiral,micro_book_15,micro,0.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-011,night_reset_en_us,Thought Traffic,"Breaking Free from Overthinking, Worry, and Analysis Paralysis",overthinking,gen_z_professionals,spiral,short_book_30,standalone,2.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-012,night_reset_en_us,The Replay Button,How to Stop Overthinking from Hijacking Your Day,overthinking,gen_z_professionals,spiral,short_book_30,standalone,2.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-013,night_reset_en_us,The Mind Won't Quit,Somatic Tools for Overthinking and Rumination,overthinking,gen_z_professionals,spiral,short_book_30,standalone,2.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-night_reset_en_us-014,night_reset_en_us,The 3 AM Mind,A Guide to Overcoming Insomnia and Sleep Anxiety — A Quick Guide,sleep_anxiety,gen_z_professionals,spiral,micro_book_20,format_variation,0.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-night_reset_en_us-015,night_reset_en_us,Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System,anxiety,gen_z_professionals,spiral,extended_book_2h,format_variation,9.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-optimizer_en_us-001,optimizer_en_us,The Belonging Series: Book 4,Imposter Syndrome for Women in Leadership,imposter_syndrome,entrepreneurs,spiral,standard_book,series,3.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-optimizer_en_us-002,optimizer_en_us,The Recovery Road Series: Book 4,Burnout Recovery for High Achievers,burnout,nyc_executives,shame,standard_book,series,3.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-optimizer_en_us-003,optimizer_en_us,Empty Battery,A Nervous System Reset for Burnout and Exhaustion,burnout,entrepreneurs,spiral,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-optimizer_en_us-004,optimizer_en_us,Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place,imposter_syndrome,entrepreneurs,shame,short_book_30,standalone,2.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-optimizer_en_us-005,optimizer_en_us,Decision Made,How to Move Past Overthinking and Into Action,overthinking,entrepreneurs,comparison,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-optimizer_en_us-006,optimizer_en_us,Running on Fumes,A Recovery Guide for Burnout and Work Exhaustion,burnout,entrepreneurs,false_alarm,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-optimizer_en_us-007,optimizer_en_us,Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place,imposter_syndrome,entrepreneurs,overwhelm,short_book_30,standalone,2.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-optimizer_en_us-008,optimizer_en_us,The Loop Breaker,How to Stop Overthinking and Quiet Your Racing Mind — A Quick Guide,overthinking,entrepreneurs,grief,micro_book_15,micro,0.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-optimizer_en_us-009,optimizer_en_us,The Collapse You Earned,Burnout Recovery for People Who Can't Stop — A Quick Guide,burnout,entrepreneurs,watcher,micro_book_15,micro,0.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-optimizer_en_us-010,optimizer_en_us,Enough Already,A Nervous System Approach to Imposter Syndrome Recovery — A Quick Guide,imposter_syndrome,entrepreneurs,spiral,micro_book_15,micro,0.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-optimizer_en_us-011,optimizer_en_us,The Loop Breaker,How to Stop Overthinking and Quiet Your Racing Mind,overthinking,nyc_executives,spiral,short_book_30,standalone,2.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-optimizer_en_us-012,optimizer_en_us,Empty Battery,A Nervous System Reset for Burnout and Exhaustion,burnout,nyc_executives,spiral,short_book_30,standalone,2.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-optimizer_en_us-013,optimizer_en_us,Own Your Seat,How to Silence Imposter Syndrome and Show Up Fully,imposter_syndrome,nyc_executives,spiral,short_book_30,standalone,2.99,VIABLE,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-optimizer_en_us-014,optimizer_en_us,Analysis Paralysis,A Practical Guide to Escaping Overthinking — A Quick Guide,overthinking,entrepreneurs,spiral,micro_book_20,format_variation,0.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-optimizer_en_us-015,optimizer_en_us,Running on Fumes,A Recovery Guide for Burnout and Work Exhaustion,burnout,entrepreneurs,spiral,extended_book_2h,format_variation,9.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-relationship_clarity_en_us-001,relationship_clarity_en_us,The Sacred Line Series: Book 4,Boundaries in Family Relationships,boundaries,millennial_women_professionals,spiral,standard_book,series,3.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-relationship_clarity_en_us-002,relationship_clarity_en_us,The After Collection: Book 4,Grief After Sudden Loss,grief,working_parents,shame,standard_book,series,3.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-relationship_clarity_en_us-003,relationship_clarity_en_us,Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers,boundaries,millennial_women_professionals,spiral,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-relationship_clarity_en_us-004,relationship_clarity_en_us,Phantom Presence,Living with Grief and the People We Still Feel,grief,working_parents,shame,short_book_30,standalone,2.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-relationship_clarity_en_us-005,relationship_clarity_en_us,The No That Saved Me,A Practical Guide to Setting Boundaries and Finding Peace,boundaries,millennial_women_professionals,comparison,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-relationship_clarity_en_us-006,relationship_clarity_en_us,The Wave That Comes,Understanding Grief and Finding Solid Ground,grief,working_parents,false_alarm,short_book_30,standalone,2.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-relationship_clarity_en_us-007,relationship_clarity_en_us,The No That Saved Me,A Practical Guide to Setting Boundaries and Finding Peace,boundaries,millennial_women_professionals,overwhelm,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-relationship_clarity_en_us-008,relationship_clarity_en_us,The Shape of Missing,A Grief Recovery Companion for the Worst Days — A Quick Guide,grief,working_parents,grief,micro_book_15,micro,0.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-relationship_clarity_en_us-009,relationship_clarity_en_us,The Open Door Problem,Why Boundaries Feel Impossible and How to Start — A Quick Guide,boundaries,millennial_women_professionals,watcher,micro_book_15,micro,0.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-relationship_clarity_en_us-010,relationship_clarity_en_us,After the Funeral,What Nobody Tells You About Long-Term Grief — A Quick Guide,grief,working_parents,spiral,micro_book_15,micro,0.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-relationship_clarity_en_us-011,relationship_clarity_en_us,The Helper's Burnout,A Somatic Guide to Compassion Fatigue Recovery,compassion_fatigue,millennial_women_professionals,spiral,short_book_30,standalone,2.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-relationship_clarity_en_us-012,relationship_clarity_en_us,Empathy Overdraft,When Compassion Fatigue Drains Everything You Have,compassion_fatigue,millennial_women_professionals,spiral,short_book_30,standalone,2.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-relationship_clarity_en_us-013,relationship_clarity_en_us,The Helper's Burnout,A Somatic Guide to Compassion Fatigue Recovery,compassion_fatigue,millennial_women_professionals,spiral,short_book_30,standalone,2.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-relationship_clarity_en_us-014,relationship_clarity_en_us,Your Turn to Heal,A Compassion Fatigue Guide for People Who Put Everyone First — A Quick Guide,compassion_fatigue,millennial_women_professionals,spiral,micro_book_20,format_variation,0.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-relationship_clarity_en_us-015,relationship_clarity_en_us,Not Your Emergency,How to Set Boundaries When Everyone Needs Something,boundaries,millennial_women_professionals,spiral,extended_book_2h,format_variation,9.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-001,resilient_parent_en_us,The Recovery Road Series: Book 4,Burnout Recovery for High Achievers,burnout,working_parents,spiral,standard_book,series,3.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-resilient_parent_en_us-002,resilient_parent_en_us,The Healer's Rest Series: Book 4,Empathy Without Exhaustion,compassion_fatigue,gen_x_sandwich,shame,standard_book,series,3.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-resilient_parent_en_us-003,resilient_parent_en_us,Sacred Limits,A Guide to Boundaries That Protect Without Isolating,boundaries,working_parents,spiral,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-004,resilient_parent_en_us,Protect What Matters,A Boundaries Guide for People Who Give Too Much,boundaries,working_parents,shame,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-005,resilient_parent_en_us,The Open Door Problem,Why Boundaries Feel Impossible and How to Start,boundaries,working_parents,comparison,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-006,resilient_parent_en_us,Not Your Emergency,How to Set Boundaries When Everyone Needs Something,boundaries,working_parents,false_alarm,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-007,resilient_parent_en_us,The Line You Draw,How to Set Boundaries Without Guilt or Fear,boundaries,working_parents,overwhelm,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-008,resilient_parent_en_us,Not Your Emergency,How to Set Boundaries When Everyone Needs Something — A Quick Guide,boundaries,working_parents,grief,micro_book_15,micro,0.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-009,resilient_parent_en_us,Protect What Matters,A Boundaries Guide for People Who Give Too Much — A Quick Guide,boundaries,working_parents,watcher,micro_book_15,micro,0.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-010,resilient_parent_en_us,The Fence You Build,A Body-Based Guide to Healthy Boundaries — A Quick Guide,boundaries,working_parents,spiral,micro_book_15,micro,0.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-resilient_parent_en_us-011,resilient_parent_en_us,The Wall,What Happens When Burnout Catches Up,burnout,gen_x_sandwich,spiral,short_book_30,standalone,2.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-resilient_parent_en_us-012,resilient_parent_en_us,The Cost of Caring,Understanding Compassion Fatigue and What to Do About It,compassion_fatigue,gen_x_sandwich,spiral,short_book_30,standalone,2.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-resilient_parent_en_us-013,resilient_parent_en_us,"Not Lazy, Depleted",Understanding Burnout and Reclaiming Your Life,burnout,gen_x_sandwich,spiral,short_book_30,standalone,2.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-resilient_parent_en_us-014,resilient_parent_en_us,Who Heals the Healer,Compassion Fatigue Recovery for Midlife Adults — A Quick Guide,compassion_fatigue,gen_x_sandwich,spiral,micro_book_20,format_variation,0.99,VIABLE,compassion fatigue recovery; caregiver burnout book; empathy exhaustion; nurse self care; helper burnout; vicarious trauma; moral injury healing
WQ-2026-W14-resilient_parent_en_us-015,resilient_parent_en_us,Ashes to Energy,Rebuilding After Burnout and Total Depletion,burnout,gen_x_sandwich,spiral,extended_book_2h,format_variation,9.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-soul_repair_en_us-001,soul_repair_en_us,The After Collection: Book 4,Grief After Sudden Loss,grief,gen_x_sandwich,spiral,standard_book,series,3.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-soul_repair_en_us-002,soul_repair_en_us,The Color Returns Series: Book 4,High-Functioning Depression: Hidden Struggles,depression,first_responders,shame,standard_book,series,3.99,VIABLE,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-soul_repair_en_us-003,soul_repair_en_us,Voice Unlocked,How to Speak Up When Courage Feels Impossible,courage,first_responders,spiral,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-soul_repair_en_us-004,soul_repair_en_us,The Grey Season,A Somatic Approach to Depression Recovery,depression,gen_x_sandwich,shame,short_book_30,standalone,2.99,STRONG,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
