path	subsystem	currency	purpose	last_commit	note_or_supersede
docs/runbooks/PEARL_STAR_SETUP_RUNBOOK.md	integrations	CURRENT	Pearl Star — Autonomous Self-Monitoring Setup Runbook	2026-06-02	
docs/runbooks/RUNCOMFY_DEPLOYMENT_SYNC_RUNBOOK.md	integrations	STALE	RunComfy Deployment Sync Runbook	2026-05-29	orphan: not in any authority source, not recent
docs/sessions/MANGA_V51_SHIP_READINESS_2026-06-12.md	manga_pipeline	CURRENT	Manga V5.1 — Ship Readiness / Go-Trigger Sheet (2026-06-12)	2026-06-12	
docs/sessions/SESSION_HANDOFF_2026-04-25.md	coordination	CURRENT	Phoenix Omega — Session Handoff (2026-04-25)	2026-06-12	
docs/sessions/SESSION_HANDOFF_2026-05-29.md	coordination	CURRENT	Session Handoff — 2026-05-29 (Manga Catalog Reconciliation + Ratifications + Execution) — 	2026-06-12	
docs/sessions/SESSION_HANDOFF_2026-06-03.md	coordination	CURRENT	Session Handoff — 2026-06-03	2026-06-11	
docs/sessions/SESSION_HANDOFF_2026-06-12_SANGHA_KARMA_YOGA_V1_5_RATIFICATION.md	sangha_program	CURRENT	Session Handoff — Sangha Karma Yoga V1.5 Ratification (2026-06-12)	2026-06-12	
docs/sessions/SESSION_HANDOFF_2026_05_27_V51_EP002_CASCADE.md	coordination	CURRENT	Session Handoff — 2026-05-27 V5.1 → ep_002 cascade	2026-06-12	
docs/specs/ACTIVE_BRAND_SSOT_V1_SPEC.md	misc	CURRENT	ACTIVE_BRAND_SSOT_V1 — Brand wizard YAML as active/inactive SSOT	2026-05-29	
docs/specs/AGENT_SYSTEM_IMPROVEMENT_V2_SPEC.md	platform_ops	CURRENT	Agent-System Improvement V2 Spec	2026-06-12	
docs/specs/AHJAN_UPDATE_IDEAL_IMAGERY_MAP.md	misc	CURRENT	Ahjan Update — Ideal Imagery Map	2026-06-16	
docs/specs/ANGLE_REGISTRY_SSOT_V1_SPEC.md	catalog_planning	SUPERSEDED-BY-docs/specs/ANGLE_REGISTRY_SSOT_V2_SPEC.md	ANGLE_REGISTRY_SSOT_V1 — CatalogPlanner angle resolution	2026-05-29	V2 header says it SUPERSEDES V1; effective 2026-05-20
docs/specs/ANGLE_REGISTRY_SSOT_V2_SPEC.md	catalog_planning	STALE	ANGLE_REGISTRY_SSOT_V2 — CatalogPlanner angle resolution + parent_universal inheritance + 	2026-05-29	orphan: not in any authority source, not recent
docs/specs/CANONICAL_ARTIFACTS_REGISTRY_SPEC.md	misc	CURRENT	Canonical Artifacts Registry + Reinvention Guard — V1 Spec	2026-06-12	
docs/specs/CI_BASELINE_RECOVERY_V1_SPEC.md	devops_ci	CURRENT	CI Baseline Recovery V1 — operator-readable spec	2026-05-29	
docs/specs/CONDUCTOR_V3_DISPATCH_BRIDGE_V1_SPEC.md	misc	CURRENT	CONDUCTOR-V3-DISPATCH-BRIDGE-V1-01 — Allocation→Batch→Checkpoint→Digest	2026-05-29	
docs/specs/DASHBOARD_ACTIVE_BRAND_PANEL_V1_SPEC.md	brand_admin	STALE	Dashboard Active Brand Panel — V1 Spec	2026-05-29	orphan: not in any authority source, not recent
docs/specs/DEVOTION_PATH_TOPIC_ENGINE_RECONCILIATION_V1_SPEC.md	pearl_prime	CURRENT	DEVOTION_PATH_TOPIC_ENGINE_RECONCILIATION_V1_SPEC	2026-06-15	
docs/specs/IMAGE_ASSET_INVENTORY_V1_SPEC.md	misc	STALE	Image Asset Inventory V1 — Spec	2026-05-29	orphan: not in any authority source, not recent
docs/specs/IMG_RENDER_DUAL_PATH_V1_SPEC.md	misc	CURRENT	IMG Render Dual Path V1 Spec	2026-05-29	
docs/specs/JAPAN_MANGA_ONLY_CATALOG_V1_SPEC.md	manga_pipeline	CURRENT	Japan Manga-Only Parallel Catalog — V1	2026-05-29	
docs/specs/MANGA_CONTINUITY_STATE_SPEC.md	manga_pipeline	CURRENT	Manga Continuity State Spec (formerly §6 of MANGA_LAYER_RENDER_CONTRACT_SPEC.md)	2026-05-29	
docs/specs/MANGA_LAYER_RENDER_CONTRACT_SPEC.md	manga_pipeline	CURRENT	Manga Layer Render Contract Spec (v0.7 — V5 single-render decompose supersedes V4 L0+L2 sp	2026-05-29	
docs/specs/MANGA_ONLY_BRAND_ALLOCATION_V1_SPEC.md	manga_pipeline	CURRENT	Manga-only brand allocation — V1 (25 Path X brands)	2026-05-29	
docs/specs/MANGA_V4_MIGRATION_PLAN_ARCHIVE.md	manga_pipeline	STALE	Manga V4 Migration Plan — Historical Archive	2026-05-29	historical (audit/handoff), not in index
docs/specs/MANGA_V5_LAYERED_ARCHITECTURE.md	manga_pipeline	CURRENT	Manga V5 — Qwen-Image-Layered single-render decompose architecture (supersedes V4 L0+L2 sp	2026-05-29	
docs/specs/MARKETING_VOLUME_SSOT_V1_SPEC.md	marketing	CURRENT	Marketing volume SSOT — V1 specification (binding template)	2026-05-29	
docs/specs/MUSIC_MODE_BRAND_INTEGRATION_V1_SPEC.md	music_mode	CURRENT	Music mode brand integration — V1 spec	2026-05-29	
docs/specs/MUSIC_MODE_FREEBIE_FUNNEL_V1_SPEC.md	music_mode	CURRENT	Music mode freebie + funnel — V1 spec	2026-05-29	
docs/specs/MUSIC_MODE_V2_PRODUCTION_READINESS_SPEC.md	music_mode	CURRENT	Music Mode V2 — Production-Readiness Spec	2026-06-11	
docs/specs/MUSIC_ONBOARDING_SONG_KIT_V1_SPEC.md	music_mode	CURRENT	Music Onboarding Song-Kit — V1 spec	2026-06-12	
docs/specs/PEARL_CONDUCTOR_V2_TEMPLATE.md	misc	STALE	Pearl_Conductor v2 — Operator Template & Design	2026-05-29	orphan: not in any authority source, not recent
docs/specs/PEARL_PRIME_1000_BOOK_BUILD_PROGRAM_V1_SPEC.md	pearl_prime	CURRENT	PEARL_PRIME_1000_BOOK_BUILD_PROGRAM_V1_SPEC	2026-06-15	
docs/specs/PEARL_PRIME_100_TO_1000_BESTSELLER_BUILD_PROGRAM.md	pearl_prime	CURRENT	PEARL_PRIME_100_TO_1000_BESTSELLER_BUILD_PROGRAM	2026-06-14	
docs/specs/PEARL_PRIME_HOLISTIC_CHAPTER_ARCHITECTURE_SPEC.md	pearl_prime	STALE	PEARL_PRIME_HOLISTIC_CHAPTER_ARCHITECTURE — Chapter as narrative unit, not slot-grid	2026-05-29	orphan: not in any authority source, not recent
docs/specs/PEARL_PRIME_ONE_PATH_LOCKDOWN_V1_SPEC.md	pearl_prime	CURRENT	Pearl Prime — ONE-PATH Lockdown V1 (Spec)	2026-06-09	
docs/specs/PEARL_PRIME_STOREFRONT_V1_SPEC.md	storefront	CURRENT	Pearl Prime Storefront V1 — Specification	2026-06-06	
docs/specs/PEARL_PRIME_WAVE_1_EXECUTION_SPEC.md	pearl_prime	CURRENT	PEARL_PRIME_WAVE_1_EXECUTION_SPEC	2026-06-14	
docs/specs/PEARL_PRIME_WORLDWIDE_CATALOG_PLAN_V1.md	catalog_planning	CURRENT	Pearl Prime Worldwide Catalog Plan — V1 (Phase 2)	2026-05-29	
docs/specs/PEARL_STAR_JOB_QUEUE_V1_SPEC.md	integrations	CURRENT	Pearl Star Job Queue — V1 Spec	2026-06-12	
docs/specs/PEARL_VIDEO_BEAT_DRIVEN_NARRATIVE_PIPELINE_V1_SPEC.md	video_pipeline	CURRENT	Pearl Prime — Beat-Driven Narrative Video Pipeline v1 Spec	2026-06-16	
docs/specs/PEARL_VIDEO_BEAT_DRIVEN_RUN_PIPELINE_WIRING_FOLLOWON.md	video_pipeline	CURRENT	Beat-Driven Builder — run_pipeline Wiring + v3_* Retirement (FOLLOW-ON SPEC)	2026-06-16	
docs/specs/PEARL_VIDEO_FRAME_SELECTOR_BEST_OF_V1_SPEC.md	video_pipeline	CURRENT	Pearl Video — Frame-Selector / Human Best-Of Curation v1 Spec	2026-06-16	
docs/specs/PEARL_VIDEO_YT_STARSEED_AHJAN_UPDATE_V1_SPEC.md	video_pipeline	CURRENT	Pearl_Video YT Starseed — `ahjan_update.txt` v1 Dispatch Spec	2026-06-16	
docs/specs/PER_CHAPTER_OVERLAY_ENFORCEMENT_V1_SPEC.md	core_pipeline	CURRENT	Per-Chapter Overlay Enforcement V1 Spec	2026-05-29	
docs/specs/RUNCOMFY_SPEND_LEDGER_V1_SPEC.md	integrations	STALE	RunComfy Spend Ledger V1 Spec	2026-05-29	orphan: not in any authority source, not recent
docs/specs/RUN_LIVE_ACTIVATION_FAULT_TOLERANCE_V1_SPEC.md	misc	STALE	RUN_LIVE_ACTIVATION_FAULT_TOLERANCE_V1 — Per-batch fault tolerance for unattended dispatch	2026-05-29	orphan: not in any authority source, not recent
docs/specs/SANGHA_KARMA_YOGA_LEVEL_PROGRESSION_SPEC.md	sangha_program	CURRENT	Sangha Karma Yoga — Level Progression Spec (V1.5)	2026-06-12	
docs/specs/SANGHA_KARMA_YOGA_PROGRAM_SPEC.md	sangha_program	CURRENT	Sangha Karma Yoga — V1 program spec	2026-06-12	
docs/specs/SCENE_ANCHOR_DENSITY_CAP_V2_SPEC.md	core_pipeline	STALE	SCENE_ANCHOR_DENSITY_CAP_V2_SPEC	2026-05-29	orphan: not in any authority source, not recent
docs/specs/TEACHER_MANGA_30S_VIDEO_V1_SPEC.md	manga_pipeline	CURRENT	Teacher × Manga 30-Second Video — V1 Spec	2026-05-29	
docs/specs/V1_2_DISPATCH_AND_DASHBOARD_WIRING_V1_SPEC.md	brand_admin	STALE	V1.2 Dispatch + Dashboard Wiring — V1 Spec	2026-05-29	orphan: not in any authority source, not recent
docs/specs/WORLDWIDE_CATALOG_GO_LIVE_V1_PROGRAM_SPEC.md	catalog_planning	CURRENT	WORLDWIDE-CATALOG-GO-LIVE-V1 — Program Spec (operator-readable)	2026-05-29	
docs/writing/GOLDEN_PHOENIX_ATOM_UPGRADE_GUIDE.md	core_pipeline	CURRENT	GOLDEN PHOENIX ATOM UPGRADE GUIDE	2026-05-29	
specs/AI_MANGA_PIPELINE_SUMMARY.md	manga_pipeline	CURRENT	AI MANGA DHARMA SYSTEM	2026-05-29	
specs/ARC_AUTHORING_PLAYBOOK.md	core_pipeline	CURRENT	ARC AUTHORING PLAYBOOK	2026-05-29	
specs/BRAND_ADMIN_MEDIA_GENERATION_SPEC.md	brand_admin	CURRENT	Brand Admin Media Generation Spec	2026-05-29	
specs/BRAND_ADMIN_ONBOARDING_IMAGE_PACK_V1_TRUST_LAYER_SPEC.md	brand_admin	STALE	Brand Admin Onboarding — Image Pack v1 (Trust Layer)	2026-05-29	orphan: not in any authority source, not recent
specs/BRAND_ADMIN_ONBOARDING_TTS_SPEC.md	brand_admin	CURRENT	Brand Admin Onboarding — TTS / ElevenLabs / SSML	2026-05-29	
specs/BRAND_ADMIN_ONBOARDING_WIZARD_SPEC.md	brand_admin	CURRENT	Brand Admin Onboarding Wizard Spec	2026-05-29	
specs/BRAND_ARCHETYPE_VALIDATOR_SPEC.md	brand_admin	CURRENT	Brand Archetype Registry Validator Spec	2026-05-29	
specs/BRAND_REGISTRY_RECONCILIATION_37x14_SPEC.md	brand_admin	CURRENT	Brand Registry Reconciliation — 39 brands × 14 lanes (unified book + manga%)	2026-06-15	
specs/COMPANION_WORKBOOK_CATALOG_SPEC.md	catalog_planning	STALE	Companion Workbook — Catalog Planning & Platform Content Spec	2026-05-29	orphan: not in any authority source, not recent
specs/COMPILED_PLAN_SCHEMA_CONTRACT.md	core_pipeline	CURRENT	Compiled Plan Schema Contract (CI compatibility)	2026-05-29	
specs/CONTENT_DURATION_INTELLIGENCE_DEV_SPEC.md	core_pipeline	CURRENT	CONTENT DURATION INTELLIGENCE SYSTEM — Dev Spec v1.0	2026-05-29	
specs/DUPE_EVAL_SPEC.md	core_pipeline	CURRENT	DupEval — Platform Duplication Evaluation Spec	2026-05-29	
specs/ENGINE_DEFINITION_SCHEMA.md	core_pipeline	CURRENT	ENGINE DEFINITION SCHEMA	2026-05-29	
specs/EXPERIENCE_LAYER_ANTI_SPAM_SPEC.md	core_pipeline	CURRENT	Experience Layer Anti-Spam Spec	2026-05-29	
specs/FULL_REPO_RECONCILIATION_EXECUTION_SPEC.md	coordination	STALE	Full Repo Reconciliation — Execution Spec	2026-05-29	orphan: not in any authority source, not recent
specs/FUNNEL_AND_BOOK_COPY_WRITER_SPEC.md	marketing	CURRENT	Funnel & Book Copy — Writer Spec	2026-05-29	
specs/IMPLICIT_THERAPEUTIC_ENGINE_DEV_SPEC.md	core_pipeline	STALE	IMPLICIT THERAPEUTIC ENGINE — Dev Spec v1.0	2026-05-29	orphan: not in any authority source, not recent
specs/INTRO_CONCLUSION_VARIATION_SPEC.md	core_pipeline	CURRENT	Intro/Conclusion Variation Spec (Controlled)	2026-05-29	
specs/LETTERING_AGENT_SPEC.md	platform_ops	STALE	LETTERING AGENT	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_BRAND_DNA_ANTI_SPAM_SPEC.md	manga_pipeline	CURRENT	Manga Brand DNA & Anti-Spam Specification	2026-05-29	
specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	manga_pipeline	CURRENT	Manga Catalog Reconciliation Spec	2026-05-29	
specs/MANGA_CHAPTER_WRITER_SPEC.md	manga_pipeline	STALE	Manga Chapter Writer Spec v1.1	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_GENRE_AGENT_SPEC.md	manga_pipeline	STALE	Genre Agent Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_LAYOUT_AGENT_SPEC.md	manga_pipeline	STALE	Manga Layout Agent Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_PRODUCTION_PIPELINE_SPEC.md	manga_pipeline	STALE	SpiritualTech Systems: Production Pipeline Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_SERIES_BIBLE_SPEC.md	manga_pipeline	STALE	SpiritualTech Systems: Series Bible Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_STORY_ARCHITECT_SPEC.md	manga_pipeline	STALE	Story Architect Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_TEACHING_LIBRARY_SPEC.md	manga_pipeline	STALE	Teaching Library Specification	2026-05-29	orphan: not in any authority source, not recent
specs/MANGA_TEXT_RENDERING_SPEC.md	manga_pipeline	STALE	Manga Text Rendering Specification	2026-05-29	orphan: not in any authority source, not recent
specs/NEXT_PHASE_EXECUTION_SPEC_2026-04-27.md	misc	STALE	Next-Phase Execution Spec — 2026-04-27	2026-05-29	orphan: not in any authority source, not recent
specs/OMEGA_LAYER_CONTRACTS.md	core_pipeline	CURRENT	Omega Layer Contracts — Handoff Schemas	2026-05-29	
specs/ONBOARDING_OUTPUT_PROOF_SYSTEM.md	brand_admin	CURRENT	Onboarding Output Proof System	2026-05-29	
specs/ONBOARDING_REAL_EXAMPLE_GENERATION_SPEC.md	brand_admin	CURRENT	Onboarding — Real Example Generation Spec	2026-05-29	
specs/PHOENIX_ARC_FIRST_CANONICAL_SPEC.md	core_pipeline	CURRENT	PHOENIX ARC-FIRST RESET	2026-05-29	
specs/PHOENIX_DEEP_RESEARCH_INTEGRATION_SPEC.md	integrations	CURRENT	Phoenix Deep Research Integration Spec	2026-05-29	
specs/PHOENIX_FREEBIE_SYSTEM_SPEC.md	marketing	CURRENT	Phoenix Freebie System — Canonical Dev Spec	2026-05-29	
specs/PHOENIX_OMEGA_V4_COMPLETE_SPEC	core_pipeline	STALE			orphan: not in any authority source, not recent
specs/PHOENIX_PERSONA_OVERLAY_MAP_v1.0.md	core_pipeline	STALE	Phoenix Omega V4.5	2026-05-29	orphan: not in any authority source, not recent
specs/PHOENIX_V4_5_CHINESE_WRITER_SPEC_v1.0.md	translation	SUPERSEDED-BY-specs/PHOENIX_V4_5_CHINESE_WRITER_SPEC_v2.5.md	Phoenix Omega V4.5	2026-05-29	v2.5 is latest Chinese writer spec
specs/PHOENIX_V4_5_CHINESE_WRITER_SPEC_v2.0.md	translation	SUPERSEDED-BY-specs/PHOENIX_V4_5_CHINESE_WRITER_SPEC_v2.5.md	Phoenix Omega V4.5	2026-05-29	v2.5 is latest Chinese writer spec
specs/PHOENIX_V4_5_CHINESE_WRITER_SPEC_v2.5.md	translation	STALE	Phoenix Omega V4.5	2026-05-29	orphan: not in any authority source, not recent
specs/PHOENIX_V4_5_WRITER_SPEC.md	core_pipeline	CURRENT	PHOENIX V4.5 — COMPLETE WRITER SPECIFICATION (TTS-LOCKED)	2026-05-29	
specs/PHOENIX_V4_5_WRITER_SPEC_TTS_v1.3.md	core_pipeline	STALE	PHOENIX V4.5 — COMPLETE WRITER SPECIFICATION (TTS-LOCKED)	2026-05-29	orphan: not in any authority source, not recent
specs/PHOENIX_V4_CANONICAL_SPEC.md	core_pipeline	CURRENT	Phoenix Omega V4 — Canonical Spec	2026-05-29	
specs/PRACTICE_ITEM_SCHEMA.md	core_pipeline	CURRENT	Practice Item Schema (Canonical Data Model)	2026-06-11	
specs/QC_AGENT_SPEC.md	platform_ops	CURRENT	QC AGENT	2026-05-29	
specs/README.md	coordination	CURRENT	Phoenix Specs	2026-05-29	
specs/SPEC_5_VARIANTS_AND_BESTSELLER_BEAT_WIRING.md	pearl_prime	CURRENT	Spec — 5-Variants-Per-Section + Bestseller Beat Injection Wiring	2026-05-29	
specs/SPEC_TEACHER_SHOWCASE_LOCALE_READINESS.md	teacher_mode	CURRENT	Spec — Teacher Showcase Locale Readiness (Phase 1)	2026-06-13	
specs/TEACHER_AUTHORING_LAYER_SPEC.md	teacher_mode	CURRENT	Teacher Authoring Layer Spec	2026-05-29	
specs/TEACHER_INTEGRITY_SPEC.md	teacher_mode	CURRENT	Teacher Integrity Spec	2026-05-29	
specs/TEACHER_MODE_AUTHORING_PLAYBOOK.md	teacher_mode	CURRENT	Teacher Mode Authoring Playbook	2026-05-29	
specs/TEACHER_MODE_MASTER_SPEC.md	teacher_mode	CURRENT	Teacher Mode Master Spec	2026-05-29	
specs/TEACHER_MODE_NORMALIZATION_SPEC.md	teacher_mode	CURRENT	Teacher Mode Normalization Spec	2026-05-29	
specs/TEACHER_MODE_STRUCTURAL_SPEC.md	teacher_mode	CURRENT	Teacher Mode Structural Spec	2026-05-29	
specs/TEACHER_MODE_V4_CANONICAL_SPEC.md	teacher_mode	CURRENT	Phoenix Teacher Mode V4 Spec	2026-05-29	
specs/TEACHER_PORTFOLIO_PLANNING_SPEC.md	teacher_mode	CURRENT	Teacher Portfolio Planning Spec	2026-05-29	
specs/TEACHER_UNIVERSAL_AND_SCORING_SPEC.md	teacher_mode	CURRENT	Teacher Universal Scope and Topic/Persona Scoring Spec	2026-05-29	
specs/TITLE_ENGINE_MARKETING_CONFIG_SPEC.md	marketing	CURRENT	Title Engine Marketing Config Spec	2026-05-29	
specs/V4_5_PRODUCTION_READINESS_CHECKLIST.md	core_pipeline	CURRENT	V4.5 Is Production-Ready When These 17 Conditions Are True	2026-05-29	
specs/V4_6_BINGE_OPTIMIZATION_LAYER.md	core_pipeline	CURRENT	V4.6 — Binge Optimization Layer	2026-05-29	
specs/VIDEO_CONTENT_ENGINE_DEV_SPEC.md	video_pipeline	STALE	VIDEO CONTENT ENGINE — Dev Spec v1.0	2026-05-29	orphan: not in any authority source, not recent
specs/VISUAL_AGENT_SPEC.md	platform_ops	STALE	VISUAL AGENT	2026-05-29	orphan: not in any authority source, not recent
specs/VISUAL_IDENTITY_AGENT_SPEC.md	platform_ops	STALE	VISUAL IDENTITY AGENT	2026-05-29	orphan: not in any authority source, not recent
specs/WRITER_DEV_SPEC_PHASE_2.md	core_pipeline	CURRENT	Writer Dev Spec — Phase 2: Coverage-Aligned Inventory Expansion	2026-05-29	
specs/archive/DEFERRED_2026_04_26.md	coordination	STALE	Deferred Specs — Archive Index (2026-04-26)	2026-05-29	in archive/deprecated dir — intentional reference, NOT a deletion candidate
specs/archive/MANGA_AUTHOR_SYSTEM_SPEC.md	manga_pipeline	STALE	Manga Author System Specification	2026-05-29	in archive/deprecated dir — intentional reference, NOT a deletion candidate
specs/archive/MANGA_MODE_SYSTEM_SPEC.md	manga_pipeline	STALE	Manga Mode — System Spec	2026-05-29	in archive/deprecated dir — intentional reference, NOT a deletion candidate
specs/comfyui_workflow_character_reference.md	manga_pipeline	STALE	ComfyUI Workflow Design: Character Reference & IP-Adapter	2026-05-29	orphan: not in any authority source, not recent
specs/manga_bubble_rendering_engine.md	manga_pipeline	STALE	Manga Speech Bubble Rendering Engine — Technical Specification	2026-05-29	orphan: not in any authority source, not recent
specs/manga_character_setting_consistency.md	manga_pipeline	STALE	Manga Character & Setting Consistency System — Architecture Spec	2026-05-29	orphan: not in any authority source, not recent
specs/manga_cover_flux_workflows.md	manga_pipeline	CURRENT	Manga Cover FLUX Workflows — Research Spec	2026-05-29	
specs/manga_cover_full_assembly.md	manga_pipeline	CURRENT	Manga Cover Full Assembly — Comprehensive Specification	2026-05-29	
specs/manga_cover_pipeline_integration.md	manga_pipeline	CURRENT	Manga Cover Pipeline Integration Spec	2026-05-29	
specs/manga_cover_regulatory_compliance.md	manga_pipeline	CURRENT	Manga Cover Regulatory Compliance	2026-05-29	
specs/manga_cover_uniqueness_engine.md	manga_pipeline	CURRENT	Manga Cover Uniqueness Engine — Comprehensive Specification	2026-05-29	
specs/manga_ei_v2_dialogue_gates.md	manga_pipeline	STALE	Manga EI V2 Dialogue Gates Specification	2026-05-29	orphan: not in any authority source, not recent
specs/manga_name_thumbnail_stage.md	manga_pipeline	STALE	Manga Name (ネーム) Thumbnail Stage Specification	2026-05-29	orphan: not in any authority source, not recent
specs/manga_series_identity_layer.md	manga_pipeline	STALE	Manga Series Identity Layer — Architecture Spec	2026-05-29	orphan: not in any authority source, not recent
specs/manga_speech_atom_taxonomy.md	manga_pipeline	STALE	Manga Speech Atom Taxonomy	2026-05-29	orphan: not in any authority source, not recent
specs/manga_visual_quality_gates.md	manga_pipeline	CURRENT	Manga Visual Quality Gates Specification	2026-05-29	
