locale,tier,brand_id,demographic,genre,series_id,series_index,title,title_status,localized_title,topic,teacher_id,manga_author,format,master_format,distribution_status,locale_origin,chapters_target,ai_disclosure_required,brand_primary_topic,brand_secondary_topics,target_platforms
fr_FR,core,relational_calm_iyashikei,general,historical_period,relational_calm_iyashikei__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,iyashikei,relational_calm_iyashikei__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,psychological_horror,relational_calm_iyashikei__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,psychological_thriller,relational_calm_iyashikei__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,romance_josei_drama,relational_calm_iyashikei__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,school_coming_of_age,relational_calm_iyashikei__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,supernatural_mystery,relational_calm_iyashikei__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,workplace_drama,relational_calm_iyashikei__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,action_battle,sleep_restoration_iyashikei__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,dark_fantasy,sleep_restoration_iyashikei__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,historical_period,sleep_restoration_iyashikei__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,iyashikei,sleep_restoration_iyashikei__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,psychological_horror,sleep_restoration_iyashikei__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,psychological_thriller,sleep_restoration_iyashikei__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,romance_josei_drama,sleep_restoration_iyashikei__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,school_coming_of_age,sleep_restoration_iyashikei__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,supernatural_mystery,sleep_restoration_iyashikei__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,sleep_restoration_iyashikei,general,workplace_drama,sleep_restoration_iyashikei__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,action_battle,somatic_wisdom_shojo__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,dark_fantasy,somatic_wisdom_shojo__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,historical_period,somatic_wisdom_shojo__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,iyashikei,somatic_wisdom_shojo__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,psychological_horror,somatic_wisdom_shojo__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,psychological_thriller,somatic_wisdom_shojo__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,romance_josei_drama,somatic_wisdom_shojo__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,school_coming_of_age,somatic_wisdom_shojo__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,supernatural_mystery,somatic_wisdom_shojo__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,somatic_wisdom_shojo,general,workplace_drama,somatic_wisdom_shojo__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,self_worth|social_anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,action_battle,stabilizer_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,dark_fantasy,stabilizer_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,overthinking|financial_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,historical_period,stabilizer_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,overthinking|financial_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,iyashikei,stabilizer_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,psychological_horror,stabilizer_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,overthinking|financial_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,psychological_thriller,stabilizer_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,overthinking|financial_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,romance_josei_drama,stabilizer_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,school_coming_of_age,stabilizer_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,sci_fi_cyberpunk,stabilizer_healing__fr_FR__sci_fi_cyberpunk__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,supernatural_mystery,stabilizer_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,stabilizer_healing,general,workplace_drama,stabilizer_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,overthinking|financial_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,action_battle,adhd_forge_mystery__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,dark_fantasy,adhd_forge_mystery__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,adhd_focus,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,historical_period,adhd_forge_mystery__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,adhd_focus,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,isekai,adhd_forge_mystery__fr_FR__isekai__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,iyashikei,adhd_forge_mystery__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,psychological_horror,adhd_forge_mystery__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,adhd_focus,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,psychological_thriller,adhd_forge_mystery__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,adhd_focus,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,romance_josei_drama,adhd_forge_mystery__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,school_coming_of_age,adhd_forge_mystery__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,sports_competition,adhd_forge_mystery__fr_FR__sports_competition__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,supernatural_mystery,adhd_forge_mystery__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,adhd_forge_mystery,general,workplace_drama,adhd_forge_mystery__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,action_battle,bio_flow_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,dark_fantasy,bio_flow_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,overthinking|sleep,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,historical_period,bio_flow_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,overthinking|sleep,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,iyashikei,bio_flow_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,psychological_horror,bio_flow_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,overthinking|sleep,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,psychological_thriller,bio_flow_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,somatic_healing,overthinking|sleep,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,romance_josei_drama,bio_flow_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,school_coming_of_age,bio_flow_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,sci_fi_cyberpunk,bio_flow_healing__fr_FR__sci_fi_cyberpunk__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,supernatural_mystery,bio_flow_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,bio_flow_healing,general,workplace_drama,bio_flow_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,somatic_healing,overthinking|sleep,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,action_battle,calm_student_school__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,dark_fantasy,calm_student_school__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,anxiety,social_anxiety|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,historical_period,calm_student_school__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,anxiety,social_anxiety|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,iyashikei,calm_student_school__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,psychological_horror,calm_student_school__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,anxiety,social_anxiety|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,psychological_thriller,calm_student_school__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,anxiety,social_anxiety|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,romance_josei_drama,calm_student_school__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,school_coming_of_age,calm_student_school__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,supernatural_mystery,calm_student_school__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,calm_student_school,general,workplace_drama,calm_student_school__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,anxiety,social_anxiety|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,action_battle,confidence_core_romance__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,dark_fantasy,confidence_core_romance__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,historical_period,confidence_core_romance__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,isekai,confidence_core_romance__fr_FR__isekai__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,iyashikei,confidence_core_romance__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,psychological_horror,confidence_core_romance__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,psychological_thriller,confidence_core_romance__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,romance_josei_drama,confidence_core_romance__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,school_coming_of_age,confidence_core_romance__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,supernatural_mystery,confidence_core_romance__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,confidence_core_romance,general,workplace_drama,confidence_core_romance__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,imposter_syndrome,self_worth|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,creative_unfold_social,general,action_battle,creative_unfold_social__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,self_worth|courage,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,creative_unfold_social,general,dark_fantasy,creative_unfold_social__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,self_worth|courage,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,creative_unfold_social,general,historical_period,creative_unfold_social__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,self_worth|courage,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,niche,creative_unfold_social,general,iyashikei,creative_unfold_social__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,self_worth|courage,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
