path	triage_verdict	sections_or_fields	empty_count	original_evidence
atoms/gen_x_sandwich/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 6385 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6465 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 176 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_x_sandwich/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 34% CJK density over 4812 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6327 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/overthinking/spiral/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 33% CJK density over 4704 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/overthinking/watcher/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 34% CJK density over 4558 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	30	0	UNTRANSLATED_ENGLISH: 0% CJK density over 10542 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_x_sandwich/self_worth/shame/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	32	10	PARTIAL_UNTRANSLATED: only 20% CJK density over 7677 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/self_worth/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 6195 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 178 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_x_sandwich/sleep_anxiety/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6379 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/sleep_anxiety/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6084 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/sleep_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	32	10	PARTIAL_UNTRANSLATED: only 20% CJK density over 7712 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/sleep_anxiety/spiral/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	32	10	PARTIAL_UNTRANSLATED: only 20% CJK density over 7792 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 298 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_x_sandwich/social_anxiety/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6227 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/social_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6284 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/social_anxiety/shame/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 37% CJK density over 4587 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/social_anxiety/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6202 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 400 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_x_sandwich/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	32	10	PARTIAL_UNTRANSLATED: only 20% CJK density over 7760 chars -- majority English/mixed-language content
atoms/gen_x_sandwich/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	32	10	PARTIAL_UNTRANSLATED: only 19% CJK density over 7857 chars -- majority English/mixed-language content
atoms/gen_z_professionals/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/anxiety/THREAD/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	31	0	PARTIAL_UNTRANSLATED: only 28% CJK density over 7865 chars -- majority English/mixed-language content
atoms/gen_z_professionals/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	29	29	UNTRANSLATED_ENGLISH: 0% CJK density over 1750 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1119 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1750 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/financial_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1058 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	30	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2818 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	29	29	UNTRANSLATED_ENGLISH: 0% CJK density over 1622 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	28	28	UNTRANSLATED_ENGLISH: 0% CJK density over 1676 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1067 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1781 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	5	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1052 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 971 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 993 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_professionals/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	33	10	PARTIAL_UNTRANSLATED: only 23% CJK density over 8716 chars -- majority English/mixed-language content
atoms/gen_z_student/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3698 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3185 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2266 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2746 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	3	1	PARTIAL_UNTRANSLATED: only 35% CJK density over 126 chars -- majority English/mixed-language content
atoms/gen_z_student/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2247 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2712 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2722 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3779 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2976 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	6	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2297 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/gen_z_student/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	4	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2671 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	29	29	UNTRANSLATED_ENGLISH: 0% CJK density over 1690 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/boundaries/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 1% CJK density over 212 chars -- majority English/mixed-language content
atoms/healthcare_rns/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 352 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	3	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 980 chars -- majority English/mixed-language content
atoms/healthcare_rns/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/courage/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 8561 chars -- majority English/mixed-language content
atoms/healthcare_rns/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/financial_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 331 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	30	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2668 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 34% CJK density over 8433 chars -- majority English/mixed-language content
atoms/healthcare_rns/financial_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	18	3	PARTIAL_UNTRANSLATED: only 35% CJK density over 5561 chars -- majority English/mixed-language content
atoms/healthcare_rns/financial_anxiety/spiral/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	18	3	PARTIAL_UNTRANSLATED: only 35% CJK density over 5491 chars -- majority English/mixed-language content
atoms/healthcare_rns/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/financial_stress/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	26	0	PARTIAL_UNTRANSLATED: only 30% CJK density over 8021 chars -- majority English/mixed-language content
atoms/healthcare_rns/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/grief/grief/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	4	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 1108 chars -- majority English/mixed-language content
atoms/healthcare_rns/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	18	3	PARTIAL_UNTRANSLATED: only 34% CJK density over 5581 chars -- majority English/mixed-language content
atoms/healthcare_rns/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 176 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/overthinking/watcher/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	18	3	PARTIAL_UNTRANSLATED: only 35% CJK density over 5399 chars -- majority English/mixed-language content
atoms/healthcare_rns/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1781 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 178 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 298 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/healthcare_rns/social_anxiety/comparison/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	18	3	PARTIAL_UNTRANSLATED: only 30% CJK density over 5394 chars -- majority English/mixed-language content
atoms/healthcare_rns/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 400 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/midlife_women/compassion_fatigue/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 23% CJK density over 2714 chars -- majority English/mixed-language content
atoms/midlife_women/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 20% CJK density over 2424 chars -- majority English/mixed-language content
atoms/midlife_women/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 22% CJK density over 2514 chars -- majority English/mixed-language content
atoms/midlife_women/grief/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 23% CJK density over 2618 chars -- majority English/mixed-language content
atoms/midlife_women/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	3	1	PARTIAL_UNTRANSLATED: only 37% CJK density over 128 chars -- majority English/mixed-language content
atoms/midlife_women/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 21% CJK density over 2557 chars -- majority English/mixed-language content
atoms/midlife_women/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 23% CJK density over 2211 chars -- majority English/mixed-language content
atoms/millennial_women_professionals/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 272 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/financial_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 356 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 386 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 382 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 383 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/millennial_women_professionals/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 298 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/adhd_focus/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	12	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 3931 chars -- majority English/mixed-language content
atoms/nyc_executives/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	45	30	UNTRANSLATED_ENGLISH: 0% CJK density over 9256 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	46	7	PARTIAL_UNTRANSLATED: only 22% CJK density over 43228 chars -- majority English/mixed-language content
atoms/nyc_executives/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	45	30	UNTRANSLATED_ENGLISH: 0% CJK density over 9188 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/nyc_executives/grief/REFLECTION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	44	14	PARTIAL_UNTRANSLATED: only 32% CJK density over 29712 chars -- majority English/mixed-language content
atoms/nyc_executives/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	45	30	UNTRANSLATED_ENGLISH: 0% CJK density over 8172 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/tech_finance_burnout/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
