path	verdict	evidence	confidence
atoms/gen_z_student/social_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 71%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/HOOK/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 94%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/SCENE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 99%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/STORY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 94%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 99%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/gen_z_student/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 73%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/adhd_focus/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 76%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/adhd_focus/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/adhd_focus/REFLECTION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/adhd_focus/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 73%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anchored/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anchored/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 91%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anchored/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 80%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anchored/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anxiety/PERMISSION_GRANT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 97%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 91%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anxiety/REFLECTION/CANONICAL.zh_TW.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 78%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/anxiety/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/HOOK/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 80%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/comparison/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 54%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/boundaries/grief/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 52%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/HOOK/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 74%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/PERMISSION_GRANT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/REFLECTION/CANONICAL.zh_TW.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 80%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/TEACHER_DOCTRINE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 100%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/burnout/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/compassion_fatigue/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/compassion_fatigue/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/compassion_fatigue/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/compassion_fatigue/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 79%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/courage/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/courage/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 84%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/courage/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/courage/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 85%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/courage/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/depression/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/depression/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/depression/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/depression/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 84%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/depression/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 94%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 77%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 85%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_anxiety/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_stress/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 85%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_stress/SCENE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 97%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_stress/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_stress/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 88%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/financial_stress/watcher/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 57%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/HOOK/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 88%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/false_alarm/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 57%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/grief/spiral/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 59%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 72%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/REFLECTION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 77%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/imposter_syndrome/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 88%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/INTEGRATION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 97%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 74%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 91%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/STORY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 77%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/mindfulness/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/PERMISSION_GRANT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/QUOTE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 99%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 77%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/SCENE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 80%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 83%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/overthinking/comparison/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 59%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/self_worth/HOOK/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/self_worth/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/self_worth/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 83%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/self_worth/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/sleep_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/sleep_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/sleep_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 90%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/sleep_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 82%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/sleep_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 83%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/social_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 99%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/social_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 86%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/social_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 73%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/social_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 85%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/social_anxiety/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 89%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/somatic_healing/EXERCISE/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 93%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/somatic_healing/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/somatic_healing/PIVOT/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 92%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/somatic_healing/TAKEAWAY/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 98%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/healthcare_rns/somatic_healing/THREAD/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 87%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
atoms/midlife_women/adhd_focus/PERMISSION/locales/zh-TW/CANONICAL.txt	CLEAN	no OpenCC s2twp suspect chars; CJK density 78%; register unmeasured at file level	MEDIUM (mechanical script-clean + density-clean only; register NOT manually sampled -- see .md sampling note)
