atom_id	persona	topic	locale	voice_id	params_hash	char_count	r2_key	bytes	sha256	status	speakable_preview	speakable_text
EVG-ENUS-FINA-HEAL-B-01	healthcare_rns	financial_anxiety	en-US	english_female	1a4a9674b2bf1d64	114	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-B-01.mp3	65894	bd0165cb2dd2352c2896e3da52857782618791fb2e39e2fa2ff8487168098dc9	ok	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-FINA-HEAL-B-02	healthcare_rns	financial_anxiety	en-US	english_female	0b00344a087bbb66	128	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-B-02.mp3	65424	1df5acf2aeb7589ea4cb05749863803ae987e1af762c08af6a1891816642a551	ok	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-FINA-HEAL-B-03	healthcare_rns	financial_anxiety	en-US	english_female	975de435e2ad28d6	107	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-B-03.mp3	65758	cd7436f454788dad2a0a646b9c435e8c2f11353cc8cf2bc93522ce4906d62651	ok	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-FINA-HEAL-CA-01	healthcare_rns	financial_anxiety	en-US	english_female	e2c50c3537806391	60	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-CA-01.mp3	29693	84e27e1d315635bab3e89948440bd2197093382b59590f00855b8172f4b8fe9f	ok	Comment PLAN if you want the draft checklist for this reset.	Comment PLAN if you want the draft checklist for this reset.
EVG-ENUS-FINA-HEAL-CA-02	healthcare_rns	financial_anxiety	en-US	english_female	928ab59e6965af90	117	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-CA-02.mp3	67894	63c8aeccf777fc6a57b5d9da57a5c00bd111c4ed67ce1211ffbaa1c3ab487495	ok	Save this for your next after charting with sore feet. One reread is easier than	Save this for your next after charting with sore feet. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-FINA-HEAL-CA-03	healthcare_rns	financial_anxiety	en-US	english_female	26b15b343d0293bc	77	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-CA-03.mp3	38355	1b1cf192161168ec2e3ff5a9e39210342327afc2ddd35653f8518eb063ea4101	ok	Share this with someone who avoids the banking app more than the actual bill.	Share this with someone who avoids the banking app more than the actual bill.
EVG-ENUS-FINA-HEAL-HC-01	healthcare_rns	financial_anxiety	en-US	english_female	685690971de41196	98	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-HC-01.mp3	47662	84cc2d6c99817e005527b62cf796a49b26419ce4b1c00fc8b67e1292aa8b0017	ok	Healthcare nurses. Believing that not looking keeps you safer than looking is no	Healthcare nurses. Believing that not looking keeps you safer than looking is not the whole story.
EVG-ENUS-FINA-HEAL-HC-02	healthcare_rns	financial_anxiety	en-US	english_female	28dbea0dd2357701	104	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-HC-02.mp3	56157	de2dbeb7c0b87c3af3ac26fff5d1af653b23390bd331e77e129ac05ab8476953	ok	If a skipped glance at the banking app is familiar, this financial anxiety patte	If a skipped glance at the banking app is familiar, this financial anxiety pattern needs a better reset.
EVG-ENUS-FINA-HEAL-HC-03	healthcare_rns	financial_anxiety	en-US	english_female	49efe95f468a1efd	113	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-HC-03.mp3	56911	f16568b1771ba660f21e686e9f32a5c48de0ab588737452a373a4cd7da91f49f	ok	The hidden cost of financial anxiety is not overspending. It is a nervous system	The hidden cost of financial anxiety is not overspending. It is a nervous system on permanent alert near numbers.
EVG-ENUS-FINA-HEAL-ME-01	healthcare_rns	financial_anxiety	en-US	english_female	51cb6f4ff16163bb	241	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-ME-01.mp3	138455	6b86290a7f568fc9f66716864be4aff187ae76bbda389238d39f3f79362cabba	ok	The mechanism is simple. Money gets processed as a safety issue, not a math issu	The mechanism is simple. Money gets processed as a safety issue, not a math issue. So the threat response fires before the numbers do. That is why a better financial anxiety post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-FINA-HEAL-ME-02	healthcare_rns	financial_anxiety	en-US	english_female	466ec663cfe5c10d	233	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-ME-02.mp3	133748	e7af246772c956b6712edc9ecbcf8d18afa2441807140bf7d869d58e2731ca5f	ok	Financial anxiety often persists because money gets processed as a safety issue,	Financial anxiety often persists because money gets processed as a safety issue, not a math issue. So the threat response fires before the numbers do. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-FINA-HEAL-ME-03	healthcare_rns	financial_anxiety	en-US	english_female	93d74bc94ada6c02	248	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-ME-03.mp3	135504	11d9f617b7f9a7278338c1ac0176c5154c26ed7abb5aa395f5ce985512f18079	ok	Under pressure, the mind looks for the fastest way to feel in control. Money get	Under pressure, the mind looks for the fastest way to feel in control. Money gets processed as a safety issue, not a math issue. So the threat response fires before the numbers do. So the coping habit can feel productive while it drains the system.
EVG-ENUS-FINA-HEAL-PA-01	healthcare_rns	financial_anxiety	en-US	english_female	9c73b60ac2ee416f	191	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-PA-01.mp3	109471	00e8016f513d4e36495fb712b3c918358d0d3d3c33ffab7691da63241bc7a53f	ok	The cost is not just mood. When financial anxiety becomes normal, you avoid open	The cost is not just mood. When financial anxiety becomes normal, you avoid opening the banking app, decisions get made from panic instead of a plan. And small purchases carry outsized guilt.
EVG-ENUS-FINA-HEAL-PA-02	healthcare_rns	financial_anxiety	en-US	english_female	176c705e34b5541e	154	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-PA-02.mp3	86233	e60a63e6521aa40481cbb5cda776287f2c6e2ae267db54c934790035096c9d7f	ok	Trying to outrun financial anxiety usually makes the loop more expensive. More a	Trying to outrun financial anxiety usually makes the loop more expensive. More avoidance of the numbers, more impulsive fixes. And less of an actual plan.
EVG-ENUS-FINA-HEAL-PA-03	healthcare_rns	financial_anxiety	en-US	english_female	7f87ebe8d66fe92d	127	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-PA-03.mp3	71581	9d6ee94a5b21651efaf813853a333527c337669707ded2cc780848519610163c	ok	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. B	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-FINA-HEAL-R-01	healthcare_rns	financial_anxiety	en-US	english_female	473d8eb6a9cc611f	169	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-R-01.mp3	76582	3327b2e9d3ac60f9c06271fd1f98b79b745bedb1d5c257bdc211951a71fe0a4b	ok	Reframe it this way. A plan you can look at is calmer than a fear you can't. The	Reframe it this way. A plan you can look at is calmer than a fear you can't. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-FINA-HEAL-R-02	healthcare_rns	financial_anxiety	en-US	english_female	232740d6bed8d4f0	143	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-R-02.mp3	77847	b3c940565ce7116bb6a9d4142d760d42475cad79e2ff52d5b42726a8ca0b1836	ok	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. A plan you can look at is calmer than a fear you can't.
EVG-ENUS-FINA-HEAL-R-03	healthcare_rns	financial_anxiety	en-US	english_female	c90f2a89ad0e13a9	135	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-R-03.mp3	76344	364fc3dff2eab40adb34cc132ac63aa183d06973c9b09b80dc9004bcf2648a28	ok	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? A plan you can look at is calmer than a fear you can't.
EVG-ENUS-FINA-HEAL-SP-01	healthcare_rns	financial_anxiety	en-US	english_female	54aaf6184dc2836b	149	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SP-01.mp3	78999	672cd24e8566918cb63f969db8839756b669376fe8b7c0db938365ee78a44572	ok	Save this. A plan you can look at is calmer than a fear you can't. Use it the ne	Save this. A plan you can look at is calmer than a fear you can't. Use it the next time financial anxiety tries to disguise itself as responsibility.
EVG-ENUS-FINA-HEAL-SP-02	healthcare_rns	financial_anxiety	en-US	english_female	27399cff6fb6a5de	105	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SP-02.mp3	58776	02bf69788ee448584b7bef80b83f8b4cb6328222cb8b67caf1cf82c453662059	ok	Bookmark the pattern. Signal, reset, next action. A plan you can look at is calm	Bookmark the pattern. Signal, reset, next action. A plan you can look at is calmer than a fear you can't.
EVG-ENUS-FINA-HEAL-SP-03	healthcare_rns	financial_anxiety	en-US	english_female	ab350a402636448f	153	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SP-03.mp3	86150	80f113548581ceae01f735390d76fce59e3890b79d4311a493696fac1e2ef1c0	ok	The note worth keeping is this. A plan you can look at is calmer than a fear you	The note worth keeping is this. A plan you can look at is calmer than a fear you can't. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-FINA-HEAL-SS-01	healthcare_rns	financial_anxiety	en-US	english_female	82da1e69cfa91e7d	245	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SS-01.mp3	114895	c97a9d785d437d64d8d0eb8e4f720144a1f726f6f569cb68a8d8b55c407e0a8d	ok	You can feel it after charting with sore feet. A skipped glance at the banking a	You can feel it after charting with sore feet. A skipped glance at the banking app, a fast pulse near the register. And a spiral that starts with one number. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-FINA-HEAL-SS-02	healthcare_rns	financial_anxiety	en-US	english_female	482676b90fcb247e	220	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SS-02.mp3	109377	09201e7544a033e0a6823afe318db3444693c06dccef4d7c9337739e5d0108c8	ok	This is the moment where healthcare nurses often look fine from the outside whil	This is the moment where healthcare nurses often look fine from the outside while carrying a skipped glance at the banking app, a fast pulse near the register. And a spiral that starts with one number inside the workday.
EVG-ENUS-FINA-HEAL-SS-03	healthcare_rns	financial_anxiety	en-US	english_female	673d38e31169893e	203	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-SS-03.mp3	101193	124429168a8da6cf30b88624736a1e353bb8b86ef3735ec664bd74b4bf445315	ok	The signal is small but specific. A skipped glance at the banking app, a fast pu	The signal is small but specific. A skipped glance at the banking app, a fast pulse near the register. And a spiral that starts with one number. That is enough information to pause before pushing harder.
EVG-ENUS-FINA-HEAL-TS-01	healthcare_rns	financial_anxiety	en-US	english_female	685bce23bff2c96d	164	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-TS-01.mp3	89234	0d8319b8a2f8d3df9357d03aad89eac7f3ad65651023bfc090d96f948ab21bc0	ok	Try this. Open the app, write down the one true number. And decide only the next	Try this. Open the app, write down the one true number. And decide only the next single action. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-FINA-HEAL-TS-02	healthcare_rns	financial_anxiety	en-US	english_female	066cf46541b008ba	177	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-TS-02.mp3	84564	34b1c6c4b658fa42a4f4ad7fd388b757cd5b759c8d37e5ca9f36deba1bd91120	ok	Run the ninety-second reset. Open the app, write down the one true number. And d	Run the ninety-second reset. Open the app, write down the one true number. And decide only the next single action. Then choose the next visible action, not the entire life plan.
EVG-ENUS-FINA-HEAL-TS-03	healthcare_rns	financial_anxiety	en-US	english_female	c8e981e94cc91ced	170	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/financial_anxiety/EVG-ENUS-FINA-HEAL-TS-03.mp3	89460	cef904e39c5590644ca303741ba0131777422a93eef5223691706c85364f9783	ok	Use this as a script for your body. Open the app, write down the one true number	Use this as a script for your body. Open the app, write down the one true number. And decide only the next single action. Repeat once, then decide from the quieter state.
EVG-ENUS-GRIE-CORP-B-01	corporate_managers	grief	en-US	english_male	12d67b29796a0b84	114	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-B-01.mp3	65403	5a144f1eeb273fbcf66575e4c9e076f476ad97cdf8256cc05ddaa739b80b981e	ok	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-GRIE-CORP-B-02	corporate_managers	grief	en-US	english_male	2fb05313c43d5271	128	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-B-02.mp3	63103	48c816c1a3569cd923004111acea6dcffd658993d4fe319c11f412e19a77ee50	ok	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-GRIE-CORP-B-03	corporate_managers	grief	en-US	english_male	e974c7e705a27d58	107	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-B-03.mp3	66037	4d700e95aa46029b0d1a269e2fae90fc6372a29ba3004eb6c3a0b7f3ab48048e	ok	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-GRIE-CORP-CA-01	corporate_managers	grief	en-US	english_male	496a24e36e8ded6d	60	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-CA-01.mp3	29614	2a4f04c0149271ca1b7bdd02752a12c6e7e2bd0f13f355380215d32175ae676f	ok	Comment HOLD if you want the draft checklist for this reset.	Comment HOLD if you want the draft checklist for this reset.
EVG-ENUS-GRIE-CORP-CA-02	corporate_managers	grief	en-US	english_male	221aece81e7e60bd	117	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-CA-02.mp3	61257	e26173dec5351bb3f034d275e0124864a7f931c798b0eec8a9c0fb8ae6392d51	ok	Save this for your next between back-to-back meetings. One reread is easier than	Save this for your next between back-to-back meetings. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-GRIE-CORP-CA-03	corporate_managers	grief	en-US	english_male	c99af85499cd6882	89	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-CA-03.mp3	42475	63e04f50166a9f134a95cce22c3abc01d9feb4f485e73aa44557a1f3675fc1b8	ok	Share this with someone who is grieving quietly while still showing up for every	Share this with someone who is grieving quietly while still showing up for everyone else.
EVG-ENUS-GRIE-CORP-HC-01	corporate_managers	grief	en-US	english_male	8d3e2be8ed318253	88	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-HC-01.mp3	44418	20baa3699c8bf1ec61393c5050a2b4f78a1d6a8ba6c7f1e66973fd95623522b1	ok	Corporate managers. Waiting for time alone to finish the healing is not the whol	Corporate managers. Waiting for time alone to finish the healing is not the whole story.
EVG-ENUS-GRIE-CORP-HC-02	corporate_managers	grief	en-US	english_male	0364e9e5c6062250	79	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-HC-02.mp3	44524	93a963903139e80c7e5d9bec884acf8682f87ce7e0a25e1892c1b9015e5db827	ok	If a wave with no warning is familiar, this grief pattern needs a better reset.	If a wave with no warning is familiar, this grief pattern needs a better reset.
EVG-ENUS-GRIE-CORP-HC-03	corporate_managers	grief	en-US	english_male	c881388be9c644e1	91	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-HC-03.mp3	39374	a46810e6239f39f31f498f5ce62089a2abda32c0a5e5135cccec8121f628476d	ok	The hidden cost of grief is not moving on. It is carrying love with nowhere left	The hidden cost of grief is not moving on. It is carrying love with nowhere left to put it.
EVG-ENUS-GRIE-CORP-ME-01	corporate_managers	grief	en-US	english_male	0bfe44f18f6c49c3	209	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-ME-01.mp3	110557	f20d2639921c96b22f13acb70f75f1f09556db3535b76f89cd3c88e4fc880132	ok	The mechanism is simple. The brain keeps running an old model of the world that 	The mechanism is simple. The brain keeps running an old model of the world that still includes the person it lost. That is why a better grief post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-GRIE-CORP-ME-02	corporate_managers	grief	en-US	english_male	1feb4627cbc0e0ac	201	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-ME-02.mp3	99056	0582c9144dfad82908d7dbdc449057de7f42d3b795094a153e16296b777c030c	ok	Grief often persists because the brain keeps running an old model of the world t	Grief often persists because the brain keeps running an old model of the world that still includes the person it lost. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-GRIE-CORP-ME-03	corporate_managers	grief	en-US	english_male	e468b90c0d9493bf	228	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-ME-03.mp3	120681	a7e5f626a7bee5eac2f21a1dacd104fb2ac63569464cbd167db9a6afc4960220	ok	Under pressure, the mind looks for the fastest way to feel in control. The brain	Under pressure, the mind looks for the fastest way to feel in control. The brain keeps running an old model of the world that still includes the person it lost. So the coping habit can feel productive while it drains the system.
EVG-ENUS-GRIE-CORP-PA-01	corporate_managers	grief	en-US	english_male	f442d374b8feec05	185	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-PA-01.mp3	97573	47426e1b927cfc23a470ac65eda22c4c4e97168a83a28c57cbeb15393e824095	ok	The cost is not just mood. When grief becomes normal, days get organized around 	The cost is not just mood. When grief becomes normal, days get organized around avoiding certain songs, certain aisles. And certain dates. And ordinary joy starts to feel like betrayal.
EVG-ENUS-GRIE-CORP-PA-02	corporate_managers	grief	en-US	english_male	2d77e05f4ed1efef	128	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-PA-02.mp3	70026	004cdb58ee03476c88f0c6cceb8f1685493037d02e4ebc481815245da14b9700	ok	Trying to outrun grief usually makes the loop more expensive. More distraction, 	Trying to outrun grief usually makes the loop more expensive. More distraction, more numbing. And less room to actually feel it.
EVG-ENUS-GRIE-CORP-PA-03	corporate_managers	grief	en-US	english_male	05dad2a119ceabbd	125	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-PA-03.mp3	52989	9dd2328a6063b25b1385d770430c4e065c8d2990931065ee5ed915b2f13fe4b2	ok	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-GRIE-CORP-R-01	corporate_managers	grief	en-US	english_male	81f15364adf7508c	188	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-R-01.mp3	99055	d1e50e92439cb2fd7943bb42a80e5ab4e21f15bb62bd22f45024c924cf78a0b8	ok	Reframe it this way. Grief is love with nowhere left to go, not a problem waitin	Reframe it this way. Grief is love with nowhere left to go, not a problem waiting to be solved. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-GRIE-CORP-R-02	corporate_managers	grief	en-US	english_male	ac7d169a77009cbd	162	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-R-02.mp3	92849	e29a34495f813baf3755646447854b2987b41c0f93909b563a46bb39fb7d6b0c	ok	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. Grief is love with nowhere left to go, not a problem waiting to be solved.
EVG-ENUS-GRIE-CORP-R-03	corporate_managers	grief	en-US	english_male	472378330108516f	154	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-R-03.mp3	94832	069bde4ff48ce9a7e754c7e9fc7a5a23b439a7bb94e214e02e3a5fef30fac220	ok	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? Grief is love with nowhere left to go, not a problem waiting to be solved.
EVG-ENUS-GRIE-CORP-SP-01	corporate_managers	grief	en-US	english_male	7d5e19591ae1afbe	156	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SP-01.mp3	80533	a5605890da4ad9f7ae606a1aaaf1931039e97ca3d564fc2b9e79fa148f3dac7e	ok	Save this. Grief is love with nowhere left to go, not a problem waiting to be so	Save this. Grief is love with nowhere left to go, not a problem waiting to be solved. Use it the next time grief tries to disguise itself as responsibility.
EVG-ENUS-GRIE-CORP-SP-02	corporate_managers	grief	en-US	english_male	d138477374ce04b3	124	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SP-02.mp3	71272	14f26bcdc4b408ce768adc515d94694c7a48b2617ed4290c984680d0223c2e7c	ok	Bookmark the pattern. Signal, reset, next action. Grief is love with nowhere lef	Bookmark the pattern. Signal, reset, next action. Grief is love with nowhere left to go, not a problem waiting to be solved.
EVG-ENUS-GRIE-CORP-SP-03	corporate_managers	grief	en-US	english_male	70f78289c8b2327d	172	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SP-03.mp3	99497	78ee7e7b4e8cd42a55fd7d548ef12ae9c69ad45ad6ad62def06c419ed54a19d3	ok	The note worth keeping is this. Grief is love with nowhere left to go, not a pro	The note worth keeping is this. Grief is love with nowhere left to go, not a problem waiting to be solved. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-GRIE-CORP-SS-01	corporate_managers	grief	en-US	english_male	14a3f6f40c5a9aaa	238	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SS-01.mp3	115456	9d4341748a61c34a2072842d3a036a0f83f04d01de121fa772386317d6da6130	ok	You can feel it between back-to-back meetings. A wave that arrives without warni	You can feel it between back-to-back meetings. A wave that arrives without warning, a held breath. And the urge to hold it together for everyone else. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-GRIE-CORP-SS-02	corporate_managers	grief	en-US	english_male	400d35688dbf5e2c	214	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SS-02.mp3	99722	a3974c3fec6d7b996d85369b4674b2de6b84f87d8ac851a55e40ab378829f6c6	ok	This is the moment where corporate managers often look fine from the outside whi	This is the moment where corporate managers often look fine from the outside while carrying a wave that arrives without warning, a held breath. And the urge to hold it together for everyone else inside the workday.
EVG-ENUS-GRIE-CORP-SS-03	corporate_managers	grief	en-US	english_male	5e9ce0f569407bc5	196	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-SS-03.mp3	96122	4ecb846d633f397298da0cb914b78ad9fbb082a0867f345a37428a6cc1476e6d	ok	The signal is small but specific. A wave that arrives without warning, a held br	The signal is small but specific. A wave that arrives without warning, a held breath. And the urge to hold it together for everyone else. That is enough information to pause before pushing harder.
EVG-ENUS-GRIE-CORP-TS-01	corporate_managers	grief	en-US	english_male	8e34f25910ffab35	183	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-TS-01.mp3	101903	ca815f836073cf82199bc314f432a3792b354a3f8f9bcc57d941c49d376d0fe8	ok	Try this. Name one specific memory out loud, place a hand on your chest. And let	Try this. Name one specific memory out loud, place a hand on your chest. And let the wave pass without rushing it. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-GRIE-CORP-TS-02	corporate_managers	grief	en-US	english_male	a6a650fe609074d2	196	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-TS-02.mp3	116717	b1e14bfe44f21f6c1c2715d63de173ce78624b30e5925c7cf7131f90d468cc72	ok	Run the ninety-second reset. Name one specific memory out loud, place a hand on 	Run the ninety-second reset. Name one specific memory out loud, place a hand on your chest. And let the wave pass without rushing it. Then choose the next visible action, not the entire life plan.
EVG-ENUS-GRIE-CORP-TS-03	corporate_managers	grief	en-US	english_male	c2e9a2e77ba791a6	189	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/grief/EVG-ENUS-GRIE-CORP-TS-03.mp3	109736	415594cb704001d0754a25ba9c6b67e9f4dd3d0c8ae1d6a8b2aa03a232847369	ok	Use this as a script for your body. Name one specific memory out loud, place a h	Use this as a script for your body. Name one specific memory out loud, place a hand on your chest. And let the wave pass without rushing it. Repeat once, then decide from the quieter state.
EVG-ENUS-GRIE-GEN_-B-01	gen_z_professionals	grief	en-US	english_female	1a4a9674b2bf1d64	114	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/grief/EVG-ENUS-GRIE-GEN_-B-01.mp3	65894	bd0165cb2dd2352c2896e3da52857782618791fb2e39e2fa2ff8487168098dc9	ok	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-GRIE-GEN_-B-02	gen_z_professionals	grief	en-US	english_female	0b00344a087bbb66	128	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/grief/EVG-ENUS-GRIE-GEN_-B-02.mp3	65424	1df5acf2aeb7589ea4cb05749863803ae987e1af762c08af6a1891816642a551	ok	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-GRIE-GEN_-B-03	gen_z_professionals	grief	en-US	english_female	975de435e2ad28d6	107	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/grief/EVG-ENUS-GRIE-GEN_-B-03.mp3	65758	cd7436f454788dad2a0a646b9c435e8c2f11353cc8cf2bc93522ce4906d62651	ok	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
