locale,market,brand,brand_locale_name,series_id,series_title,genre,is_tentpole,genre_allocation_pct,series_format,chapters_per_volume,cadence_weeks,visual_grammar,emotional_engine,serialization_engine,pacing_profile_ref,lora_plan_ref,character_pipeline_ref,pipeline_route,readiness_status,output_target_path,notes,blockers
ja_JP,japan,relational_calm,素形堂,relational_calm_essay_01,,essay,false,5,webtoon_vertical,10,1,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.relational_calm,brand_lora_plans.character_loras.junko,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/relational_calm/relational_calm_essay_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,relational_calm,素形堂,relational_calm_comedy_01,,comedy,false,4,webtoon_vertical,10,1,comedic_deformation|everyday_warmth,play|absurdity|release,episodic_comfort|gag_reset_loop,genre_pacing.gag,brand_lora_plans.brand_style_loras.relational_calm,brand_lora_plans.character_loras.junko,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/relational_calm/relational_calm_comedy_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,relational_calm,素形堂,relational_calm_memoir_01,,memoir,false,3,webtoon_vertical,10,1,symbolic_reflection|sparse_atmosphere|intimate_realism,reflection|emotional_truth|vulnerability,reflective_progression,genre_pacing.memoir,brand_lora_plans.brand_style_loras.relational_calm,brand_lora_plans.character_loras.junko,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/relational_calm/relational_calm_memoir_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,relational_calm,素形堂,relational_calm_graphic_medicine_01,,graphic_medicine,false,2,webtoon_vertical,10,1,moderate_clean|intimate_realism,reflection|body_awareness|hope,reflective_progression|episodic_education,genre_pacing.graphic_medicine,brand_lora_plans.brand_style_loras.relational_calm,brand_lora_plans.character_loras.junko,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/relational_calm/relational_calm_graphic_medicine_01/,allocation_pct=2; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,relational_calm,素形堂,relational_calm_food_01,,food,false,1,webtoon_vertical,10,1,sensory_closeup|everyday_warmth,comfort|craft_pride|connection,episodic_comfort|procedural_case_loop|training_payoff_cycle,genre_pacing.healing,brand_lora_plans.brand_style_loras.relational_calm,brand_lora_plans.character_loras.junko,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/relational_calm/relational_calm_food_01/,allocation_pct=1; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_battle_01,,battle,false,25,print_manga,16,1,kinetic_action|impact_contrast,aspiration|rivalry|conviction,cliffhanger_escalation|tournament_ladder|quest_progression,genre_pacing.battle,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_battle_01/,"allocation_pct=25; series_count=2; intentional_portfolio_divergence:matrix_primary=battle,tentpole=cultivation; needs_title_synthesis_locale_native",
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_battle_02,,battle,false,25,print_manga,16,1,kinetic_action|impact_contrast,aspiration|rivalry|conviction,cliffhanger_escalation|tournament_ladder|quest_progression,genre_pacing.battle,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_battle_02/,"allocation_pct=25; series_count=2; intentional_portfolio_divergence:matrix_primary=battle,tentpole=cultivation; needs_title_synthesis_locale_native",
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_cultivation_01,,cultivation,true,15,print_manga,16,1,kinetic_shonen|polished_seinen|fantasy_ornate,aspiration|conviction|mastery,tournament_ladder|quest_based|arc_based,genre_pacing.cultivation_martial,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_cultivation_01/,allocation_pct=15; series_count=2; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_cultivation_02,,cultivation,true,15,print_manga,16,1,kinetic_shonen|polished_seinen|fantasy_ornate,aspiration|conviction|mastery,tournament_ladder|quest_based|arc_based,genre_pacing.cultivation_martial,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_cultivation_02/,allocation_pct=15; series_count=2; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_battle_internal_01,,battle_internal,false,14,web_manga,16,1,sparse_realist|kinetic_internal,conviction|philosophical_provocation|reflection,reflective_progression|vow_arc,genre_pacing.battle_internal,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_battle_internal_01/,allocation_pct=14; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_fantasy_adventure_01,,fantasy_adventure,false,10,web_manga,16,1,ornate_fantasy|kinetic_action,wonder|aspiration|quest_bonding,quest_progression|ensemble_rotation,genre_pacing.fantasy,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_fantasy_adventure_01/,allocation_pct=10; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_historical_01,,historical,false,8,web_manga,16,1,grounded_realism|ornate_fantasy,gravitas|wonder|loss|conviction,quest_progression|ensemble_rotation|political_escalation,genre_pacing.historical_period,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_historical_01/,allocation_pct=8; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_mecha_01,,mecha,false,8,web_manga,16,1,heavy_machine_detail|kinetic_action,awe|dread|isolation,cliffhanger_escalation|ensemble_rotation,genre_pacing.mecha,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_mecha_01/,allocation_pct=8; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_mystery_01,,mystery,false,5,webtoon_vertical,16,1,grounded_realism|clue_focus,curiosity|tension|suspicion,mystery_reveal_chain|procedural_case_loop,genre_pacing.mystery,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_mystery_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_essay_01,,essay,false,5,webtoon_vertical,16,1,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_essay_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_dark_fantasy_01,,dark_fantasy,false,5,webtoon_vertical,16,1,dense_atmospheric|ornate_fantasy|dread_contrast,melancholy|conviction|philosophical_dread,quest_progression|philosophical_arc,genre_pacing.dark_fantasy,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_dark_fantasy_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_sports_01,,sports,false,4,webtoon_vertical,16,1,sports_motion_clarity|kinetic_action,rivalry|aspiration|team_belonging,tournament_ladder|training_payoff_cycle,genre_pacing.sports,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_sports_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,warrior_calm,鉄門社,warrior_calm_healing_01,,healing,false,1,webtoon_vertical,16,1,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.warrior_calm,brand_lora_plans.character_loras.master_wu,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/warrior_calm/warrior_calm_healing_01/,allocation_pct=1; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_healing_01,,healing,true,50,print_manga,8,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_healing_01/,allocation_pct=50; series_count=5; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_healing_02,,healing,true,50,print_manga,8,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_healing_02/,allocation_pct=50; series_count=5; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_healing_03,,healing,true,50,print_manga,8,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_healing_03/,allocation_pct=50; series_count=5; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_healing_04,,healing,true,50,print_manga,8,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_healing_04/,allocation_pct=50; series_count=5; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_healing_05,,healing,true,50,print_manga,8,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_healing_05/,allocation_pct=50; series_count=5; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_slice_of_life_01,,slice_of_life,false,15,web_manga,8,2,sparse_atmosphere|everyday_warmth,restoration|quiet_recognition|warmth,ritual_daily_life|episodic_comfort,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_slice_of_life_01/,allocation_pct=15; series_count=2; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_slice_of_life_02,,slice_of_life,false,15,web_manga,8,2,sparse_atmosphere|everyday_warmth,restoration|quiet_recognition|warmth,ritual_daily_life|episodic_comfort,genre_pacing.healing,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_slice_of_life_02/,allocation_pct=15; series_count=2; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_supernatural_everyday_01,,supernatural_everyday,false,10,web_manga,8,2,sparse_atmosphere|symbolic_reflection|ornate_fantasy,wonder|quiet_recognition|melancholy,ritual_daily_life|episodic_wonder,genre_pacing.supernatural_everyday,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_supernatural_everyday_01/,allocation_pct=10; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_essay_01,,essay,false,6,webtoon_vertical,8,2,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_essay_01/,allocation_pct=6; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_memoir_01,,memoir,false,4,webtoon_vertical,8,2,symbolic_reflection|sparse_atmosphere|intimate_realism,reflection|emotional_truth|vulnerability,reflective_progression,genre_pacing.memoir,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_memoir_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_graphic_medicine_01,,graphic_medicine,false,4,webtoon_vertical,8,2,moderate_clean|intimate_realism,reflection|body_awareness|hope,reflective_progression|episodic_education,genre_pacing.graphic_medicine,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_graphic_medicine_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_family_01,,family,false,4,webtoon_vertical,8,2,intimate_realism|sparse_atmosphere,grief|warmth|repair|emotional_truth,ritual_daily_life|emotional_misread_chain,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_family_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_romance_01,,romance,false,3,webtoon_vertical,8,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_romance_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_school_01,,school,false,2,webtoon_vertical,8,2,everyday_warmth|decorative_romance,longing|identity_becoming|belonging,slow_burn_relationship|ensemble_rotation,genre_pacing.school,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_school_01/,allocation_pct=2; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_comedy_01,,comedy,false,1,webtoon_vertical,8,2,comedic_deformation|everyday_warmth,play|absurdity|release,episodic_comfort|gag_reset_loop,genre_pacing.gag,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_comedy_01/,allocation_pct=1; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,sleep_restoration,夜の設計社,sleep_restoration_mystery_01,,mystery,false,1,webtoon_vertical,8,2,grounded_realism|clue_focus,curiosity|tension|suspicion,mystery_reveal_chain|procedural_case_loop,genre_pacing.mystery,brand_lora_plans.brand_style_loras.sleep_restoration,brand_lora_plans.character_loras.master_sha,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/sleep_restoration/sleep_restoration_mystery_01/,allocation_pct=1; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_romance_01,,romance,true,26,print_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_romance_01/,allocation_pct=26; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_romance_02,,romance,true,26,print_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_romance_02/,allocation_pct=26; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_romance_03,,romance,true,26,print_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_romance_03/,allocation_pct=26; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_graphic_medicine_01,,graphic_medicine,false,14,web_manga,10,2,moderate_clean|intimate_realism,reflection|body_awareness|hope,reflective_progression|episodic_education,genre_pacing.graphic_medicine,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_graphic_medicine_01/,allocation_pct=14; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_memoir_01,,memoir,false,12,web_manga,10,2,symbolic_reflection|sparse_atmosphere|intimate_realism,reflection|emotional_truth|vulnerability,reflective_progression,genre_pacing.memoir,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_memoir_01/,allocation_pct=12; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_essay_01,,essay,false,10,web_manga,10,2,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_essay_01/,allocation_pct=10; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_healing_01,,healing,false,8,web_manga,10,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_healing_01/,allocation_pct=8; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_social_issue_01,,social_issue,false,7,webtoon_vertical,10,2,grounded_realism|intimate_realism,emotional_truth|grief|identity_rebuild,ensemble_rotation|slow_burn_revelation,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_social_issue_01/,allocation_pct=7; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_family_01,,family,false,6,webtoon_vertical,10,2,intimate_realism|sparse_atmosphere,grief|warmth|repair|emotional_truth,ritual_daily_life|emotional_misread_chain,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_family_01/,allocation_pct=6; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_school_01,,school,false,5,webtoon_vertical,10,2,everyday_warmth|decorative_romance,longing|identity_becoming|belonging,slow_burn_relationship|ensemble_rotation,genre_pacing.school,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_school_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
ja_JP,japan,body_memory,体記堂,body_memory_slice_of_life_01,,slice_of_life,false,4,webtoon_vertical,10,2,sparse_atmosphere|everyday_warmth,restoration|quiet_recognition|warmth,ritual_daily_life|episodic_comfort,genre_pacing.healing,brand_lora_plans.brand_style_loras.body_memory,brand_lora_plans.character_loras.omote,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/ja_JP/body_memory/body_memory_slice_of_life_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
