session_id	mtime	month	bytes	title_preview	agent_role_guess	theme_tags	triage_score	disposition
fef90adb-58b7-4b1f-80c8-5f8cecdf8dcb	2026-04-22	2026-04	54764	Here's the Phase 5 prompt: --- **TASK: Big View Phase 5 — Close the gaps (missing scripts + unified launcher)** Working directory: `/Users/ahjan/phoenix_omega` Branch from `origin/main`: `agent/big-view-phase5` --- ### What's missing (3 del		manga,pipeline_gates,catalog_atoms,governance_ci,covers_brand	10	SKIM
1ebdd667-451e-4990-9e3c-48893e1b069f	2026-04-09	2026-04	21306	Act as my Phoenix Omega agent prompt router. Before generating any prompt, read: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/PEARL_PM_STATE.md - docs/OWNERSHIP_MATRIX.md - artifacts/coordination/ACTIVE_PROJECTS.t	Pearl_Architect	governance_ci,research_tooling	9	SKIM
395dc98a-e5d7-45f7-92e5-b340d507489e	2026-04-10	2026-04	32535	Act as Pearl_GitHub for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/GITHUB_OPERATIONS_FRAMEWORK.md - skills/pearl-github/references/git_system.md - artifacts/coordination/ACTIVE_WORKSTREAMS	Pearl_GitHub	governance_ci	9	SKIM
4368b302-3f5e-434f-afa7-d1b357c115f4	2026-04-15	2026-04	58347	PHOENIX OMEGA — BESTSELLER DECONSTRUCTION + SYSTEM CONVERGENCE AUDIT Date: 2026-04-15 Agents: Pearl_Architect + Pearl_Editor + Pearl_Research + Pearl_Writer (advisory) Mode: Analysis and documentation only. No code changes. No branch creati	Pearl_Architect	governance_ci,research_tooling	9	SKIM
74cf0447-7bae-4226-9c07-f66fc409f766	2026-04-09	2026-04	26513	```` Act as Pearl_Prime + Pearl_Writer + Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/EI_V2_REGISTRY_LEARNING_SPEC.md - specs/PHOENIX_V4_5_WRITE	Pearl_Prime	pipeline_gates,catalog_atoms,governance_ci,audiobook	9	SKIM
8922ba0d-c70d-44ed-829d-390edf5ef64e	2026-04-12	2026-04	260261	You are operating as Pearl_Dev + Pearl_News + Pearl_GitHub in Phoenix Omega. Pearl_PM is your coordination layer. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_Dev + Pearl_News + Pearl_GitHub + Pearl_PM TASK: (A) Pull gemma3:	Pearl_Dev	pearl_news,translation,governance_ci	9	SKIM
a49ccb68-f886-4630-8868-67db9b45c8e1	2026-04-18	2026-04	121486	Here's your paste-ready prompt: --- ``` You ARE Pearl_PM orchestrating the Bestseller Benchmark + Gate Calibration sprint. Goal: settle the "are we making bestsellers?" question with evidence. Score 10 real anxiety/overwhelm/burnout bestsel	Pearl_PM	pipeline_gates,governance_ci,research_tooling	9	SKIM
c106f541-e38d-4ac8-a4bc-e142b14fde75	2026-04-13	2026-04	123817	Absolutely. Here is the **chapter-by-chapter diagnostic** for the file, focused on **cohesive flow, bestseller strength, and what to fix**. ## Big picture first The intended progression is good: 1. alarm 2. why it exists 3. pattern 4. body 		pipeline_gates,catalog_atoms,governance_ci	9	SKIM
0f4e543a-fdf3-4488-aa27-d302bd854c78	2026-04-10	2026-04	79672	Act as Pearl_Dev + Pearl_Video for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - config/manga/teacher_character_prompts.yaml (FULL — 13 teachers, style archetypes, 	Pearl_Dev	manga,pipeline_gates,catalog_atoms,social_video,governance_ci,covers_brand	8	SKIM
7ad0ac69-70a1-4f96-8dd1-0ef23bbc6bb8	2026-04-12	2026-04	150488	AGENT: Pearl_Dev + Pearl_Prime + Pearl_GitHub + Pearl_PM TASK: Unify CJK and English Pearl News expansion into a single slot-based engine with language-aware deterministic packs, slot prompts, and backend routing PROJECT_ID: proj_cjk_slot_p	Pearl_Dev	pearl_news,pipeline_gates,translation,governance_ci	8	SKIM
7e579232-3329-4ac2-ad65-185eb203b534	2026-04-14	2026-04	11762	Prompt 1 — Pearl_Architect / Pearl_PM (add the missing protocol section) Paste into a new agent chat: You are Pearl_Architect (or Pearl_PM). Task: add the missing section to docs/SESSION_UNITY_PROTOCOL.md. READ FIRST: docs/SESSION_UNITY_PRO	Pearl_Architect		8	SKIM
06c52687-ec02-4d99-bd84-4f271d34f300	2026-04-14	2026-04	121700	STARTUP — EI V2 Enhancement Phase 1: Bestseller Reference Corpus ═════════════════════════════════════════════════════════════════ You are operating in the Phoenix Omega repo (Ei V2 active). Read before doing any work: 1. docs/SESSION_UNITY		pipeline_gates,governance_ci,research_tooling	7	SKIM
08668a95-07f5-4c3c-bcc6-b4034200c869	2026-04-12	2026-04	61834	## PROMPT 2 — Grief Short-Format Flow Gate Fix *(Touches book_renderer.py, chapter_composer.py — no overlap with Prompt 1)* You are operating as Pearl_Dev + Pearl_Prime + Pearl_GitHub in Phoenix Omega. Pearl_PM is your coordination layer. U	Pearl_Dev	pipeline_gates,catalog_atoms,governance_ci,audiobook	7	SKIM
0f397a31-8ad9-4cce-989a-a17f60729555	2026-04-12	2026-04	75061	Act as Pearl_Dev + Pearl_Video for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/VIDEO_PIPELINE_COMPLETE_GUIDE.md (FULL) - docs/VIDEO_TOOLS_DEEP_RESEARCH.md (FULL — merged PR #382) - scripts/	Pearl_Dev	manga,pipeline_gates,social_video,governance_ci	7	SKIM
1ce30779-1bfb-4df3-af3c-dc237987a696	2026-04-10	2026-04	33882	You are Pearl_GitHub + Pearl_Dev + Pearl_PM for Phoenix Omega. Read these files before doing any work: - `docs/SESSION_UNITY_PROTOCOL.md` - `docs/PEARL_ARCHITECT_STATE.md` - `docs/GITHUB_OPERATIONS_FRAMEWORK.md` - `docs/FULL_FUNNEL_PLAN.md`	Pearl_GitHub	pipeline_gates,social_video,governance_ci,covers_brand,research_tooling	7	SKIM
4c1d18d0-7b72-45e9-9592-e749c08e6178	2026-04-14	2026-04	200961	You are a Phoenix Omega execution agent. Obey docs/SESSION_UNITY_PROTOCOL.md: emit STARTUP_RECEIPT before any work, then CLOSEOUT_RECEIPT when done. One workstream; stay inside declared WRITE_SCOPE. OWNER TASK (verbatim) - Asset: sai_maa_fi		manga,pipeline_gates,social_video	7	SKIM
5792a864-929e-4fa6-b6ec-2f6f5de34151	2026-04-12	2026-04	48627	You are operating as Pearl_GitHub + Pearl_PM + Pearl_Writer in Phoenix Omega. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_GitHub + Pearl_PM + Pearl_Writer TASK: Triage 9 open PRs per handoff recommendations + draft Pearl_Wr	Pearl_GitHub	pipeline_gates,governance_ci	7	SKIM
62ec6683-e78b-46c7-9e5a-b0ca15325e98	2026-04-12	2026-04	111744	You are operating as Pearl_Dev + Pearl_Prime + Pearl_GitHub in Phoenix Omega. Pearl_PM is your coordination layer. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_Dev + Pearl_Prime + Pearl_GitHub + Pearl_PM TASK: Fix chapter fl	Pearl_Dev	pipeline_gates,catalog_atoms,governance_ci	7	SKIM
639de8cc-79dd-40a0-af20-44f92cb40235	2026-04-15	2026-04	70174	PHOENIX OMEGA — RECOVER / DOCUMENT sai_maa_vid.mp4 (Cloudflare + git + local) OWNER GOAL Find where sai_maa_vid.mp4 lives now (R2/CDN vs lost), and if it only exists in Cloudflare, record the canonical HTTPS URL or object key in-repo so tea	Pearl_PM	pipeline_gates,social_video,governance_ci,covers_brand	7	SKIM
8c4a5812-3d5a-4aa2-8a5c-b6dd6059d0f1	2026-04-16	2026-04	57317	You are Pearl_Dev running a comprehensive QA batch of the Pearl Prime pipeline. Your job: render one book for EVERY output format, across a spread of different topics, personas, engines, and teachers — then concatenate all rendered text int	Pearl_Dev	pipeline_gates	7	SKIM
92fb72cc-2610-4919-96b3-d9538b0fe48f	2026-04-16	2026-04	92837	You are Pearl_Dev. Read these files before any work: 1. docs/SESSION_UNITY_PROTOCOL.md 2. phoenix_v4/rendering/golden_chapter_synthesis.py (full file, 949 lines) 3. tests/test_golden_chapter_synthesis.py 4. artifacts/coordination/SUBSYSTEM_	Pearl_Dev	pipeline_gates,catalog_atoms,governance_ci	7	SKIM
93c76ab4-d81b-4468-b3f4-c6474783d2ef	2026-04-14	2026-04	63395	Composer Causality Validation Plan — Enhanced ═════════════════════════════════════════════ OBJECTIVE ───────── Determine with evidence whether restoring chapter-composition authority is the primary leverage point for runtime-book quality, 		pipeline_gates,catalog_atoms,research_tooling	7	SKIM
964178d0-ab0c-4565-9554-21434727c537	2026-04-12	2026-04	222037	## PROMPT — Merge ajahn_x into ahjan + Fix Name Convention **AGENT:** Pearl_Dev + Pearl_GitHub + Pearl_PM **TASK:** Merge teacher `ajahn_x` into `ahjan` across entire codebase. Delete all `ajahn_x` references. Fix name convention: never "aj	Pearl_Dev	governance_ci,covers_brand	7	SKIM
af8c5628-4625-4352-b26d-275692aeebb9	2026-04-09	2026-04	29300	Act as Pearl_Dev + Pearl_News + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/PEARL_NEWS_WRITER_SPEC.md (FULL — writing quality authority) 	Pearl_Dev	pearl_news,pipeline_gates,translation,governance_ci,research_tooling	7	SKIM
bc28e25b-c439-45bf-9389-68f9958c73cc	2026-04-14	2026-04	58898	Use this as the next paste-ready block after PR #422 / e4381650f8 on main: You are Pearl_Dev + Pearl_PM (validation + specimen pass; Pearl_Architect consult if policy tuning needs spec alignment). Obey docs/SESSION_UNITY_PROTOCOL.md: STARTU	Pearl_Dev	catalog_atoms,governance_ci,covers_brand	7	SKIM
ddddc3dd-010a-476c-be60-925cfb571194	2026-04-09	2026-04	61883	do : [Act as Pearl_Prime + Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/PODCAST_PIPELINE_INTEGRATION_SPEC.md (FULL — sole authority for this wor	Pearl_Prime	pipeline_gates,governance_ci,covers_brand,research_tooling	7	SKIM
05467b57-ead8-41d9-b492-897854ff566c	2026-04-19	2026-04	15573	teacher mode: master_feung chinese name seplling		translation,covers_brand	6	SKIM
127ab7f8-2824-4705-a281-e886f9e43e1e	2026-04-12	2026-04	12538	PROMPT — TikTok Body Awareness Video Production (Ahjan QA first, then all 13 teachers) AGENT: Pearl_Prez + Pearl_Video + Pearl_PM TASK: Produce TikTok body awareness video from artifacts/video/tiktok_body_awareness/teacher_plans/ahjan.json 	Pearl_Prez	manga,pipeline_gates,social_video,governance_ci,audiobook	6	SKIM
5e2c706a-e5b1-42af-a0f0-698cb87d7862	2026-04-10	2026-04	31635	You are Pearl_GitHub with Pearl_Architect awareness, handling the post-audit repo split safely. ══════════════════════════════════════════════ STARTUP_RECEIPT ══════════════════════════════════════════════ AGENT: Pearl_GitHub TASK: Split th	Pearl_GitHub	pipeline_gates,social_video,translation,governance_ci,covers_brand,audiobook	6	SKIM
8a6ef601-29c8-44f0-b38e-f56bf8147b64	2026-04-10	2026-04	22676	Act as Pearl_Prez + Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - brand-wizard-app/public/teacher_showcase.html (FULL — current main version) - brand-wizard-app/public/assets/ (ls -R	Pearl_Prez	manga,governance_ci,covers_brand,research_tooling	6	SKIM
9ec21429-dcb9-47b3-97d0-e858b1ce09d8	2026-04-17	2026-04	178804	read docs/ tell me pearl server status		manga,translation,governance_ci,audiobook	6	SKIM
9f2facd8-1347-4ad9-9cd1-e8e3adef1f2d	2026-04-22	2026-04	172328	Found the exact bug. Line 92: `return candidates[0]` — it grabs the **first file that matches the topic** from `rglob("*")`. That file is `topic_climate.yaml` — the legacy all-12-teachers flat atom dump. It returns the **raw YAML text** dir	pearl_news	pearl_news,pipeline_gates,catalog_atoms,governance_ci,audiobook	6	SKIM
a6418a95-c4ec-44df-8be9-4e42818a6be8	2026-04-10	2026-04	27429	Act as Pearl_PM + Pearl_Dev + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - config/duration/duration_registry.yaml (FULL — format durations by i	Pearl_PM	pipeline_gates,catalog_atoms,governance_ci,research_tooling	6	SKIM
acf89d9f-1c92-4a3d-96fe-0302715a54e9	2026-04-15	2026-04	141459	PHOENIX OMEGA — BRANCH CLEANUP + TEACHER VIDEO INVENTORY Date: 2026-04-15 Agent: Pearl_GitHub Mode: Cleanup + inventory + package. No merges without explicit approval. ══════════════════════════════════════════════════════════════════════ R	Pearl_GitHub	social_video,governance_ci,research_tooling	6	SKIM
eab063e4-607f-40f7-ad45-6ccc8eec3fe6	2026-04-11	2026-04	166993	Act as Pearl_Dev + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/VIDEO_IMAGE_MASTER_PROMPT_SPEC.md (FULL — the spec causing the problem) - docs/VIDEO_PIPELINE_VISUAL_BRIEF	Pearl_Dev	manga,pipeline_gates,social_video,covers_brand	6	SKIM
f2b2f373-ad8d-4b74-b8c2-ac771e5347e9	2026-04-12	2026-04	11309	STARTUP — Pearl_Writer Expansion Live Enablement + Duration Matrix Validation ═══════════════════════════════════════════════════════════════════════════════ You are operating in the Phoenix Omega repo (Ei V2 active). Read these files in or	Pearl_Writer	pipeline_gates	6	SKIM
f9f4c62a-e675-498f-82d7-9b204305d329	2026-04-12	2026-04	61393	Act as Pearl_Dev for Phoenix Omega. Verify Pearl Star first: curl -s --max-time 5 http://192.168.1.112:8188/system_stats | python3 -c " import json,sys; d=json.load(sys.stdin) print('ComfyUI:', d['devices'][0]['name']) " || echo "COMFYUI DO	Pearl_Dev	manga,pipeline_gates,social_video,covers_brand,audiobook	6	SKIM
1efc4251-07a3-4dc5-816a-f44139eecdb5	2026-04-10	2026-04	18424	You are Pearl_GitHub + Pearl_PM for Phoenix Omega. Read these files before doing any work: - `docs/SESSION_UNITY_PROTOCOL.md` - `docs/PEARL_ARCHITECT_STATE.md` - `docs/GITHUB_OPERATIONS_FRAMEWORK.md` - `docs/GITHUB_GOVERNANCE.md` - `docs/DO	Pearl_GitHub	pipeline_gates,governance_ci,covers_brand	5	SKIM
8e12f609-c75b-4b12-bff6-0d40d15c7329	2026-04-14	2026-04	58753	You are Pearl_GitHub + Pearl_Dev + Pearl_PM (repo hygiene). Obey docs/SESSION_UNITY_PROTOCOL.md (STARTUP_RECEIPT / CLOSEOUT_RECEIPT), CLAUDE.md, docs/GITHUB_GOVERNANCE.md, docs/GITHUB_OPERATIONS_FRAMEWORK.md, docs/OWNERSHIP_MATRIX.md, docs/	Pearl_GitHub	pipeline_gates,social_video,governance_ci,covers_brand	5	SKIM
98927b48-f03d-4101-a5eb-26271ce2977d	2026-04-12	2026-04	18311	AGENT: TEAM C (Pearl_Dev + Pearl_Pipeline + Pearl_PM) TASK: Execute fresh 21-cell duration matrix (7 formats × 3 topics) with PRs #403 + #404 merged and live SCOPE: word count validation, flow gate verification, injection gap check OUTPUT: 	Pearl_Dev	pipeline_gates,governance_ci	5	SKIM
a79570a4-eb9c-4079-8d89-7887b5ef7d50	2026-04-14	2026-04	121788	You are Pearl_Video + Pearl_Dev (+ Pearl_Research for topic/intent matrix if needed). Obey docs/SESSION_UNITY_PROTOCOL.md (STARTUP_RECEIPT / CLOSEOUT_RECEIPT). Read docs/INTEGRATION_CREDENTIALS_REGISTRY.md (Pearl Star / ComfyUI), docs/VIDEO	Pearl_Video	manga,pipeline_gates,social_video,governance_ci,covers_brand	5	SKIM
eb4ac081-c74d-4336-ac2b-2ea2b14eb236	2026-04-15	2026-04	137196	══════════════════════════════════════════════════════════════════════ STARTUP_RECEIPT — Pearl_Dev ══════════════════════════════════════════════════════════════════════ AGENT: Pearl_Dev TASK: Wire config content banks into renderer/compose	Pearl_Dev	catalog_atoms,translation,governance_ci	5	SKIM
ff3796e5-856d-40ec-bb27-798338901c88	2026-04-10	2026-04	49212	Act as Pearl_Dev + Pearl_Editor + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - phoenix_v4/rendering/chapter_composer.py (FULL — exercise waterf	Pearl_Dev	pipeline_gates,governance_ci,research_tooling	5	SKIM
208a2008-f5ce-4a22-993b-9f001df81d6c	2026-04-18	2026-04	147793	Direct answers: ## 1. Does the museum mean a new book will be better? **No.** The museum is a ratchet, not a builder. It prevents regressions from being silently merged. It doesn't fix what's currently broken in the assembly. If you render 		pipeline_gates,governance_ci	4	SKIM
4a59c135-d617-4a92-9005-b54c90254d1e	2026-04-15	2026-04	72848	Pearl_Dev continuation: strategy reset for bestseller-quality book assembly. Context: Commit a288e8d9bd successfully wired the spine pipeline: - chapter_selector_targets are passed into spine_context - frame/book_frame are passed into spine	Pearl_Dev	pipeline_gates,catalog_atoms,governance_ci,covers_brand	4	SKIM
5669978b-e389-4aef-a9c6-b4cb561bf8f0	2026-04-16	2026-04	86422	You are Pearl_Architect + Pearl_Dev. Read these files before any work: 1. docs/SESSION_UNITY_PROTOCOL.md 2. phoenix_v4/rendering/chapter_composer.py (957 lines — full file) 3. phoenix_v4/rendering/golden_chapter_synthesis.py (949 lines — fo	Pearl_Architect	catalog_atoms,governance_ci,covers_brand,research_tooling	4	SKIM
5d070c3e-73bd-4656-8799-606a52ff3beb	2026-04-14	2026-04	138103	Prompt 1 — Pearl_GitHub + owner (merge #420, close workstream, open v2) You are Pearl_GitHub + Pearl_PM. Obey docs/SESSION_UNITY_PROTOCOL.md, CLAUDE.md (preflight, push-guard, mass-delete rule: gh pr diff <n> --stat | tail -1 before merge),	Pearl_GitHub	pipeline_gates,social_video,governance_ci	4	SKIM
69dfa4b5-e938-452b-add9-98d1aacbfb90	2026-04-11	2026-04	38410	Act as Pearl_Dev + Pearl_Video for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - scripts/image_generation/generate_teacher_youtube_flux_bank.py (FULL) - scripts/image_generation/comfyui_workflows/	Pearl_Dev	manga,pipeline_gates,social_video,covers_brand	4	SKIM
ad862f98-ff53-4f43-8d3b-a62a332efb53	2026-04-12	2026-04	40791	AGENT: Pearl_Dev + Pearl_PM TASK: Modify scripts/video/generate_body_awareness_tts.py to call CosyVoice2 via Gradio API instead of REST /api/v1/tts, since Pearl Star only exposes Gradio UI at port 9880 Context CosyVoice2 is running on Pearl	Pearl_Dev	pipeline_gates,social_video,audiobook	4	SKIM
ff66d3f0-ea08-468b-a7f1-65ff5f0d7cc3	2026-04-22	2026-04	131989	## SQLite Sidecar Implementation Prompt --- **Task:** Build a lightweight SQLite content index for Phoenix Omega's flat-file repo. **Context:** The repo has 34k+ files — atoms, books, chapters, renders, QA results. All source-of-truth stays		catalog_atoms,covers_brand	4	SKIM
0e6dd71d-623a-4345-8865-67d52e5258af	2026-04-12	2026-04	11067	From the workstream data I already have: `ws_enrichment_pilot_20260410` is marked **completed** but PR #375 is still **OPEN**. Three blockers need tracking after merge. Building the prompt now. --- ``` STARTUP — PR #375 Pre-Merge + Blocker 		governance_ci	3	SKIM
121bd0a5-5056-4502-ad77-f5e2551aea5b	2026-04-15	2026-04	214337	STARTUP_RECEIPT as Pearl_Dev. Task: implement the bestseller metadata and selector convergence layer. Read: - docs/BESTSELLER_GAP_AUDIT.md - docs/ATOM_SCHEMA_AND_SELECTOR_SPEC.md - docs/CONTENT_FRAGMENT_VARIATION_WRITER_SPEC.md - docs/BOOK_	Pearl_Dev	catalog_atoms,governance_ci,research_tooling	3	SKIM
16b6b42e-c208-4e33-8515-951675d97814	2026-04-14	2026-04	152718	STARTUP — System Fix: Chapter Contracts + Frame Governance + Cross-Book Recurrence + Exercise Control ══════════════════════════════════════════════════════════════════════════════════════════════════════ You are operating in the Phoenix Om	Pearl_Dev	pipeline_gates,governance_ci	3	SKIM
32e740f9-a97b-47b7-86f0-9d2faed70235	2026-04-11	2026-04	28683	Act as Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/DEPTH_MODULE_PROTOCOL.md (FULL) - config/depth/depth_module_map.yaml (FULL) - phoenix_v4/pla	Pearl_Dev	pipeline_gates,governance_ci	3	SKIM
9374ef79-260e-484d-bb7d-9c473c4e96b1	2026-04-12	2026-04	82990	You are operating as Pearl_Video + Pearl_GitHub in Phoenix Omega. Pearl_PM is your coordination layer. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_Video + Pearl_GitHub + Pearl_PM TASK: Generate 13 YouTube teacher videos (26	Pearl_Video	pipeline_gates,social_video,governance_ci	3	SKIM
9ba43280-f415-4a9d-ba3a-d6251bb3032a	2026-04-16	2026-04	28502	read @docs/ @docs/GITHUB_GOVERNANCE_PLAN.md are these in git history; ra.mp4 / sai_maa_vid.mp4		social_video,governance_ci	3	SKIM
adeb4fc7-002b-4e40-a597-3e72392721f0	2026-04-11	2026-04	64757	Act as Pearl_GitHub + Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/GITHUB_OPERATIONS_FRAMEWORK.md - artifacts/audit/LEGACY_TEMPLATE_SCOPE_REVIEW.md - artifacts/pilot/legacy_tem	Pearl_GitHub	governance_ci,audiobook,research_tooling	3	SKIM
e190a997-8d45-4ff7-8a13-5ae15b9a54c1	2026-04-10	2026-04	19967	Act as Pearl_Prime + Pearl_Writer + Pearl_Marketing for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/BESTSELLER_QUALITY_BENCHMARK_RESEARCH.md (FULL) - artifac	Pearl_Prime	catalog_atoms	3	SKIM
0eb67a19-9a7a-4fbd-a1d2-f29a5ecd8c70	2026-04-11	2026-04	33804	Act as Pearl_Dev + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/DEPTH_MODULE_PROTOCOL.md - docs/KNOB_APPLY_STAGE_CONTRACT.md (if on main) 	Pearl_Dev	pipeline_gates,governance_ci	2	SKIP
2281270c-588a-46b8-b8b6-e4d9b32ab851	2026-04-15	2026-04	145108	Act as my Phoenix Omega agent prompt router. Before generating any prompt, read: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - artifacts/coordination/ACTIVE_PROJECTS.tsv - artifacts/coordination/ACTIVE_WORKSTREAMS.tsv -	Pearl_PM	social_video,governance_ci,covers_brand	2	SKIP
4037c70a-0871-47ff-ab60-15ec0684162c	2026-04-10	2026-04	77472	Act as Pearl_Architect + Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - config/knobs/topic_knob_profiles.yaml (FULL — just produced, 1,850 lines) - con	Pearl_Architect	pipeline_gates,governance_ci	2	SKIP
9d69b5b7-102e-4c98-86a7-efa2978709e6	2026-04-14	2026-04	9063	We did the commit. And I want you to take... The Pearl Prime CLI. And I want you to run A Book at each duration level, So I can QA. Put it in one text file. Open it. In Finder.		pipeline_gates	2	SKIP
c5b1ef96-0bdb-4dfd-817d-47250890782b	2026-04-13	2026-04	35807	STARTUP — Full Format QA Run: All 7 Runtime Formats × 2 Topics (Spine Mode) ═════════════════════════════════════════════════════════════════════════════ You are operating in the Phoenix Omega repo (Ei V2 active). Read before doing any work	Pearl_PM	pipeline_gates	2	SKIP
cae814f2-2409-4ed3-9618-d230e5e3dcda	2026-04-03	2026-04	29418	Act as my Phoenix Omega agent prompt router. Before generating any prompt, read: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - artifacts/coordination/ACTIVE_PROJECTS.tsv - artifacts/coordination/ACTIVE_WORKSTREAMS.tsv -	Pearl_GitHub	governance_ci,covers_brand	2	SKIP
f7c36282-fba9-4b44-920d-43ecd0772661	2026-04-11	2026-04	29437	Act as Pearl_Dev for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - docs/DEPTH_MODULE_PROTOCOL.md (FULL — how depth modules are requested) - config/depth/depth_modul	Pearl_Dev	pipeline_gates,governance_ci,research_tooling	2	SKIP
15fe49cf-9ad8-4bc8-b413-4f0b0689c3da	2026-04-15	2026-04	64120	Pearl_Dev continuation: make the golden chapter actually pass. Commit a598ce3bf4 correctly added the golden chapter composer path, but the pilot artifact still fails readiness. Do not extend to whole-book yet. Inspect: artifacts/pilot/golde	Pearl_Dev	pipeline_gates,catalog_atoms,research_tooling	1	SKIP
5126dae3-f0d4-4e45-b9fc-84a8568c1289	2026-04-11	2026-04	145665	Act as Pearl_Dev + Pearl_Editor + Pearl_Architect for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/PEARL_ARCHITECT_STATE.md - config/templates/legacy_template_index.yaml (current index) - ph	Pearl_Dev	governance_ci,research_tooling	1	SKIP
924a37c6-8054-40e3-bb5a-4ec48fadd216	2026-04-09	2026-04	27282	Act as Pearl_GitHub + Pearl_PM for Phoenix Omega. Read these files before doing any work: - docs/SESSION_UNITY_PROTOCOL.md - docs/GITHUB_OPERATIONS_FRAMEWORK.md - docs/GITHUB_GOVERNANCE.md - docs/BRANCH_PROTECTION_REQUIREMENTS.md - skills/p	Pearl_GitHub	governance_ci	1	SKIP
a5106356-16ec-41b0-a6e4-76344ec76a8e	2026-04-12	2026-04	44808	You are operating as Pearl_Dev + Pearl_GitHub in the Phoenix Omega repo. Pearl_PM is your coordination layer. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_Dev + Pearl_GitHub + Pearl_PM TASK: Build 10-slot beatmap expansion a	Pearl_Dev	pipeline_gates,governance_ci	1	SKIP
0ee1e219-5d47-4b1e-95b2-b876c557b76b	2026-04-16	2026-04	135779	You are Pearl_Dev. Read these files before any work: 1. docs/SESSION_UNITY_PROTOCOL.md 2. phoenix_v4/rendering/chapter_composer.py (957 lines — full file) 3. phoenix_v4/rendering/golden_chapter_synthesis.py (949 lines — focus on compose_gol	Pearl_Dev	catalog_atoms,governance_ci	0	SKIP
1bded27d-47cc-4518-b886-6021b6cd6164	2026-04-14	2026-04	67582	You are Pearl_GitHub + Pearl_Prez (Pearl_Dev only if R2 upload must go through an existing script or `wrangler` automation). Obey docs/SESSION_UNITY_PROTOCOL.md (STARTUP_RECEIPT / CLOSEOUT_RECEIPT), docs/INTEGRATION_CREDENTIALS_REGISTRY.md 	Pearl_GitHub	pipeline_gates,social_video,governance_ci,covers_brand	0	SKIP
3aa7ea5c-44e4-4c0d-8f64-497dd09f108d	2026-04-12	2026-04	50285	You are operating as Pearl_Prime + Pearl_Dev + Pearl_GitHub in Phoenix Omega. Pearl_PM is your coordination layer. Use Ei V2 reasoning throughout. STARTUP_RECEIPT AGENT: Pearl_Prime + Pearl_Dev + Pearl_GitHub + Pearl_PM TASK: Re-run full du	Pearl_Prime	pipeline_gates,governance_ci	0	SKIP
3ada7696-81e6-4b97-b8a0-d31c04a44df4	2026-04-11	2026-04	6754	Look at the old V4 book template that we slotted with vars. It has 12 chapters and 7 to 10 sections per chapter and 3 to 5 variations per section. That is a six-hour book, right? look for all book templates csv or json files that have chapt		governance_ci,research_tooling	0	SKIP
